Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
25,25,Apr 27,@,LAA,W4-3,10.0,6,3,3,0,1,9,1,0,3.87,35,134,91,0,0,0,1,34,1,1,0,0,0,0,1,4,Alan Porter,L.Severino (4-62) J.Holder (2) D.Robertson (1-W) A.Chapman (1-Sv)
26,26,Apr 28,@,LAA,W11-1,9.0,7,1,1,0,3,12,1,0,3.77,36,146,95,0,0,0,0,33,1,0,0,0,0,0,1,3,Bill Miller,M.Tanaka (4-71-W) C.Shreve (2) A.Cole (9)
27,27,Apr 29,@,LAA,W2-1,9.0,6,1,1,0,3,7,0,0,3.67,37,141,90,0,0,1,0,34,1,0,0,0,0,1,0,3,Angel Hernandez,C.Sabathia (4-66-W) C.Green (3-H) A.Chapman (1-Sv)
28,28,Apr 30,@,HOU,L1-2,8.0,5,2,2,0,3,5,0,0,3.62,31,118,77,0,0,0,0,28,2,0,0,0,0,0,1,3,John Tumpane,S.Gray (4-57-L) D.Betances (3) J.Holder (2)
29,29,May 1,@,HOU,W4-0,9.0,6,0,0,0,1,13,0,0,3.50,33,129,85,0,0,0,0,32,1,0,0,0,0,0,1,6,Mark Wegner,J.Montgomery (4-53) D.German (4) C.Green (1) D.Betances (0) D.Robertson (3-W) A.Chapman (1)
30,30,May 2,@,HOU,W4-0,9.0,5,0,0,0,1,10,0,0,3.38,33,110,83,,,0,0,32,1,0,0,0,0,0,0,1,Alfonso Marquez,L.Severino (4-86-W)
31,31,May 3,@,HOU,W6-5,9.0,9,5,4,1,0,9,1,1,3.40,38,132,95,3,3,0,0,37,0,0,0,0,0,0,0,4,Jim Reynolds,M.Tanaka (4-55) C.Green (1-BSv) C.Shreve (4-W) A.Chapman (1-Sv)
32,32,May 4,,CLE,W7-6,9.0,10,6,6,0,1,12,2,1,3.48,38,160,105,1,1,0,1,36,2,0,0,0,0,0,0,5,Tim Timmons,C.Sabathia (4-73) D.Betances (2) C.Shreve (0) D.Robertson (2-BSv) A.Chapman (0-BW)
33,33,May 5,,CLE,W5-2,9.0,5,2,2,0,2,13,1,0,3.44,34,132,85,0,0,0,0,32,3,0,0,0,0,0,0,3,Tony Randazzo,S.Gray (4-61-W) C.Green (1-H) D.Robertson (0-Sv)
34,34,May 6,,CLE,W7-4,9.0,4,4,3,1,2,13,0,0,3.43,33,151,94,2,2,1,0,30,1,0,0,0,1,0,0,4,Lance Barrett,D.German (4-79) D.Betances (1) J.Holder (5) C.Shreve (1-W)
35,35,May 8,,BOS,W3-2,9.0,8,2,2,0,0,14,0,1,3.39,36,157,107,1,1,1,0,35,2,1,0,0,0,1,1,4,Gary Cederstrom,L.Severino (5-63) D.Robertson (2-BW) C.Green (2-H) A.Chapman (3-Sv)
36,36,May 9,,BOS,W9-6,9.0,12,6,6,0,5,10,3,0,3.46,42,165,109,3,1,0,0,36,2,0,1,0,1,0,2,5,Cory Blaser,M.Tanaka (5-37) C.Green (0-BSv) C.Shreve (2) J.Holder (2-W) A.Chapman (0-Sv)
37,37,May 10,,BOS,L4-5,9.0,10,5,5,0,1,11,2,0,3.50,38,145,101,0,0,1,0,37,2,0,0,0,0,0,0,4,Stu Scheurwater,C.Sabathia (5-33) J.Holder (0) D.Betances (3-L) C.Shreve (0)
38,38,May 11,,OAK,L5-10,9.0,14,10,10,0,5,5,4,1,3.67,48,170,107,0,0,0,0,41,3,0,0,1,0,0,0,3,Marvin Hudson,S.Gray (5-28-L) D.Hale (13) D.Robertson (2)
