Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
90,90,Jul 9,@,MIN,L1-3,8.0,11,3,3,0,4,9,0,0,5.33,39,175,106,1,1,0,0,35,1,0,0,0,0,0,0,4,Will Little,D.Duffy (5-67) T.Hill (1-BL) K.McCarthy (1) B.Maurer (1)
91,91,Jul 10,@,MIN,W9-4,9.0,9,4,4,0,3,8,1,0,5.32,37,151,89,0,0,0,0,34,1,1,0,0,0,1,2,3,Tom Woodring,I.Kennedy (10-43) B.Flynn (3-W) J.Hammel (3)
92,92,Jul 11,@,MIN,L5-8,8.0,15,8,8,0,3,8,2,0,5.35,41,152,106,2,2,0,0,38,1,1,2,0,0,0,1,5,Ted Barrett,B.Smith (4-33) G.Sparkman (2-L) E.Romero (2) T.Hill (1) J.Adam (2)
93,93,Jul 13,@,CHW,L6-9,8.0,14,9,9,0,6,4,3,0,5.40,43,180,111,3,0,0,0,37,2,0,0,0,0,0,1,5,Tim Timmons,B.Keller (5-21-L) H.Fillmyer (4) T.Hill (1) J.Adam (1) K.McCarthy (3)
94,94,Jul 14,@,CHW,W5-0,9.0,6,0,0,0,3,10,0,0,5.34,36,149,99,0,0,0,0,33,0,0,0,0,0,0,0,3,Adam Hamari,D.Duffy (4-74-W) J.Hammel (3) W.Peralta (5)
95,95,Jul 15,@,CHW,L1-10,8.0,13,10,10,0,2,8,2,0,5.40,38,133,88,0,0,1,0,36,3,0,0,0,0,0,0,5,Chad Whitson,B.Smith (3-44-L) B.Flynn (4) E.Romero (3) J.Adam (1) G.Sparkman (3)
96,96,Jul 20,,MIN,W6-5,9.0,10,5,5,0,6,4,0,0,5.39,43,183,107,2,1,0,0,36,2,1,0,0,1,0,0,4,Mark Wegner,D.Duffy (5-64-W) J.Hammel (5) W.Peralta (5) B.Maurer (10-Sv)
97,97,Jul 21,,MIN,W4-2,9.0,7,2,2,0,3,11,0,0,5.36,35,156,103,1,0,0,0,32,1,0,0,0,0,0,2,5,Jim Reynolds,J.Junis (18-54) B.Flynn (5-W) J.Adam (5-H) T.Hill (7-H) W.Peralta (0-Sv)
98,98,Jul 22,,MIN,W5-3,9.0,3,3,3,0,3,10,1,0,5.33,33,124,86,1,0,0,0,30,1,0,0,0,0,0,0,3,John Tumpane,B.Keller (8-65-W) T.Hill (0-H) W.Peralta (0-Sv)
99,99,Jul 23,,DET,L4-5,9.0,9,5,4,1,3,6,0,0,5.32,38,126,88,3,3,0,0,35,3,0,1,0,0,1,2,4,Alfonso Marquez,H.Fillmyer (9-66) K.McCarthy (9-H) B.Maurer (2-BL) J.Hammel (2)
