Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
128,128,Aug 22,,CLE,W10-4,9.0,8,4,4,0,2,6,2,1,3.50,37,156,99,1,1,0,0,34,2,0,0,0,0,0,0,6,Jeremie Rehak,B.Johnson (4-43) H.Hembree (2) B.Workman (0-H) M.Barnes (2-W) J.Kelly (0) R.Brasier (3)
129,129,Aug 23,,CLE,W7-0,9.0,5,0,0,0,0,7,0,1,3.47,30,124,84,0,0,1,0,29,0,0,0,0,0,0,2,2,Gerry Davis,D.Price (4-83-W) T.Thornburg (1)
130,130,Aug 24,@,TBR,L3-10,8.0,11,10,5,5,4,7,1,0,3.49,39,162,100,1,0,3,1,35,2,0,0,0,0,1,0,3,Angel Hernandez,H.Velazquez (4-22-L) D.Pomeranz (2) J.Kelly (1)
131,131,Aug 25,@,TBR,L1-5,8.0,9,5,5,0,5,10,1,2,3.50,40,153,96,2,2,2,0,30,0,2,0,2,1,0,0,4,Alan Porter,R.Porcello (4-49-L) R.Brasier (2) B.Workman (2) T.Thornburg (1)
132,132,Aug 26,@,TBR,L1-9,8.0,12,9,8,1,4,12,0,0,3.54,40,182,115,0,0,1,0,34,3,1,0,0,2,1,0,5,Todd Tichenor,N.Eovaldi (4-29-L) J.Kelly (1) H.Hembree (3) M.Barnes (3) C.Kimbrel (7)
133,133,Aug 28,,MIA,W8-7,9.0,13,7,7,0,5,6,3,0,3.56,44,171,101,2,1,0,1,39,1,1,0,0,0,0,0,6,Paul Nauert,B.Johnson (5-51) B.Workman (2) J.Kelly (1-H) M.Barnes (1-BSv) H.Hembree (1) C.Kimbrel (1-BW)
134,134,Aug 29,,MIA,W14-6,9.0,9,6,6,0,2,7,2,2,3.58,38,137,91,2,1,0,1,34,1,0,0,0,0,0,1,5,Scott Barry,D.Price (5-40) H.Velazquez (4) T.Thornburg (3-W) R.Brasier (3) D.Pomeranz (4)
135,135,Aug 30,@,CHW,W9-4,9.0,10,4,4,0,3,12,1,0,3.59,38,149,103,1,0,1,0,34,1,0,0,0,1,0,2,5,Ted Barrett,R.Porcello (4-39) B.Workman (1) J.Kelly (1) R.Brasier (0-W) H.Hembree (1)
136,136,Aug 31,@,CHW,L1-6,8.0,14,6,6,0,2,10,2,2,3.61,40,154,100,0,0,0,0,36,4,0,0,0,0,0,0,4,Will Little,N.Eovaldi (4-38-L) D.Pomeranz (1) T.Thornburg (1) B.Workman (0)
137,137,Sep 1,@,CHW,W6-1,9.0,5,1,1,0,1,18,0,0,3.59,32,138,92,1,0,0,0,31,1,0,0,0,0,0,1,4,Lance Barksdale,E.Rodriguez (48-70-W) R.Brasier (1-H) M.Barnes (3) J.Kelly (1)
138,138,Sep 2,@,CHW,L0-8,8.0,15,8,8,0,4,12,2,2,3.62,45,180,107,3,0,2,0,39,3,0,0,0,0,0,0,5,Sean Barber,B.Johnson (4-25-L) B.Poyner (87) W.Cuevas (21) R.Scott (50) H.Velazquez (3)
139,139,Sep 3,@,ATL,W8-2,9.0,8,2,2,0,6,7,1,1,3.61,42,199,124,4,0,1,0,34,0,0,0,0,1,0,0,8,Mike Winters,N.Eovaldi (2-56) B.Workman (2-W) S.Wright (72-H) J.Kelly (1-H) R.Brasier (1-H) H.Hembree (3-H) M.Barnes (1-H) C.Kimbrel (5)
140,140,Sep 4,@,ATL,W5-1,9.0,4,1,1,0,3,11,1,2,3.59,36,157,106,0,0,0,0,31,1,0,0,0,0,1,1,5,Jansen Visconti,R.Porcello (4-63-W) S.Wright (0) J.Kelly (0) R.Brasier (0) H.Hembree (0)
141,141,Sep 5,@,ATL,W9-8,9.0,10,8,8,0,8,10,2,1,3.62,44,167,101,1,1,0,0,35,1,2,1,0,0,0,1,6,Tim Timmons,H.Velazquez (2-43) D.Pomeranz (4) W.Cuevas (2) B.Poyner (2) B.Workman (1-W) C.Kimbrel (1-Sv)
142,142,Sep 7,,HOU,L3-6,9.0,10,6,6,0,2,12,0,0,3.64,38,152,91,2,2,0,0,35,3,0,0,0,1,0,1,4,James Hoye,D.Price (8-69) R.Brasier (2-BSv) J.Kelly (2-L) T.Thornburg (6)
143,143,Sep 8,,HOU,L3-5,9.0,11,5,5,0,5,8,2,1,3.65,43,148,96,1,1,0,0,35,1,1,0,0,2,0,1,4,David Rackley,E.Rodriguez (6-29-L) B.Workman (2) B.Poyner (2) T.Thornburg (0)
144,144,Sep 9,,HOU,W6-5,9.0,11,5,5,0,3,9,2,0,3.66,39,152,99,5,3,0,1,36,4,0,0,0,0,0,1,6,Quinn Wolcott,R.Porcello (4-44) H.Hembree (4) B.Johnson (6-BSv) R.Brasier (1) S.Wright (4) C.Kimbrel (3-W)
145,145,Sep 11,,TOR,W7-2,9.0,5,2,2,0,3,11,0,1,3.65,35,178,104,2,0,2,0,31,2,0,0,0,0,0,0,8,Jim Wolf,C.Sale (29-53) B.Workman (2) N.Eovaldi (7) R.Brasier (1-W) H.Velazquez (5-H) B.Poyner (2-H) J.Kelly (3-H) H.Hembree (1)
146,146,Sep 12,,TOR,W1-0,9.0,4,0,0,0,2,10,0,0,3.62,33,127,82,0,0,0,0,31,1,0,0,0,0,0,0,3,D.J. Reyburn,D.Price (4-78-W) S.Wright (2-H) C.Kimbrel (2-Sv)
147,147,Sep 13,,TOR,W4-3,9.0,7,3,3,0,1,9,1,2,3.62,37,121,80,3,0,0,0,34,1,0,0,0,0,0,0,6,Chris Segal,E.Rodriguez (4-65) R.Brasier (1-H) B.Poyner (1-H) J.Kelly (1-BSv) B.Workman (1-W) C.Kimbrel (0-Sv)
148,148,Sep 14,,NYM,L0-8,9.0,9,8,8,0,5,10,4,2,3.65,42,170,102,4,1,1,0,35,2,0,0,0,0,0,1,5,Todd Tichenor,W.Cuevas (8-45-L) R.Scott (11) B.Johnson (4) T.Thornburg (5) D.Pomeranz (8)
149,149,Sep 15,,NYM,W5-3,9.0,2,3,3,0,3,9,1,1,3.64,33,155,105,0,0,1,0,29,0,0,0,0,0,0,0,5,Chad Whitson,R.Porcello (5-55-W) B.Poyner (1-H) S.Wright (2-H) R.Brasier (1-H) C.Kimbrel (1-Sv)
150,150,Sep 16,,NYM,W4-3,9.0,6,3,3,0,3,5,0,2,3.64,36,160,98,3,1,0,2,30,2,0,0,0,1,0,0,7,Bill Miller,C.Sale (4-58) H.Velazquez (4) D.Pomeranz (1-H) H.Hembree (4-H) J.Kelly (2-BSv) B.Workman (2-W) S.Wright (0-Sv)
151,151,Sep 18,@,NYY,L2-3,8.0,3,3,3,0,4,7,1,2,3.64,32,133,76,2,2,1,0,26,1,0,0,0,0,0,1,4,Chad Fairchild,N.Eovaldi (6-71) B.Workman (1-L) R.Brasier (2-BSv) W.Cuevas (3)
152,152,Sep 19,@,NYY,L1-10,8.0,11,10,8,2,4,4,3,0,3.67,40,144,95,1,0,0,0,36,1,1,0,0,0,1,0,4,Chris Guccione,D.Price (6-36-L) J.Kelly (2) H.Velazquez (2) W.Cuevas (0)
153,153,Sep 20,@,NYY,W11-6,9.0,7,6,6,0,7,9,2,0,3.68,40,168,102,3,3,0,1,33,1,1,0,0,0,0,0,5,Kerwin Danley,E.Rodriguez (6-30) H.Hembree (3) S.Wright (3-W) R.Brasier (1) C.Kimbrel (4)
154,154,Sep 21,@,CLE,W7-5,9.0,9,5,4,1,3,13,2,1,3.69,41,176,111,5,1,0,1,36,2,0,1,0,1,2,0,9,Jordan Baker,C.Sale (4-49) H.Hembree (0) B.Poyner (5) M.Barnes (17-W) D.Pomeranz (4-H) B.Workman (2-H) H.Velazquez (1-H) R.Scott (6-H) C.Kimbrel (0-Sv)
155,155,Sep 22,@,CLE,L4-5,10.0,12,5,4,1,7,5,0,0,3.69,47,193,113,3,0,3,0,40,1,0,1,0,0,1,1,5,Greg Gibson,R.Porcello (6-36) R.Scott (0) B.Johnson (7) J.Kelly (2) D.Pomeranz (0-L)
156,156,Sep 23,@,CLE,L3-4,10.1,9,4,3,1,5,10,0,1,3.68,43,189,124,4,2,0,2,36,2,1,1,1,0,1,2,5,Vic Carapazza,H.Velazquez (1-47) S.Wright (2) B.Poyner (1) W.Cuevas (3-L) R.Scott (0)
157,157,Sep 24,,BAL,W6-2,9.0,7,2,2,0,2,13,0,0,3.67,34,139,92,3,1,0,0,31,0,0,0,0,1,0,1,5,Tim Timmons,N.Eovaldi (5-65-W) E.Rodriguez (3) J.Kelly (1) R.Brasier (3-H) M.Barnes (2)
158,158,Sep 26(1),,BAL,W19-3,9.0,8,3,3,0,3,9,2,0,3.66,37,136,93,0,0,1,0,34,2,0,0,0,0,0,0,4,Ryan Blakney,D.Price (6-46-W) S.Wright (2) H.Hembree (4) B.Workman (4)
159,159,Sep 26(2),,BAL,L3-10,9.0,10,10,10,0,5,14,0,3,3.70,46,200,115,7,3,3,0,37,3,1,0,0,1,1,0,7,Mike Muchlinski,C.Sale (4-51) E.Rodriguez (1) M.Barnes (1-L) H.Velazquez (2) R.Brasier (1) C.Kimbrel (4) R.Scott (2)
160,160,Sep 28,,NYY,L6-11,9.0,13,11,10,1,4,9,4,0,3.74,45,192,120,3,1,0,0,41,3,0,0,0,0,1,0,6,Laz Diaz,B.Johnson (5-45-L) W.Cuevas (4) H.Hembree (1) D.Pomeranz (5) J.Kelly (3) B.Poyner (4)
161,161,Sep 29,,NYY,L5-8,9.0,13,8,7,1,2,12,2,0,3.76,43,164,107,1,0,0,0,41,4,0,0,0,0,1,0,7,Manny Gonzalez,N.Eovaldi (4-56) E.Rodriguez (2-L) B.Workman (2) H.Hembree (0) S.Wright (2) H.Velazquez (2) R.Scott (2)
162,162,Sep 30,,NYY,W10-2,9.0,4,2,2,0,3,15,1,1,3.75,34,152,93,0,0,0,0,30,1,0,0,0,0,0,1,8,Nic Lentz,R.Porcello (7-57) J.Kelly (1) B.Poyner (1) E.Rodriguez (0-W) M.Barnes (3) R.Brasier (3) D.Pomeranz (1) C.Kimbrel (3)
