Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
32,32,May 4,@,OAK,L4-6,8.0,11,6,4,2,3,10,2,0,5.19,40,187,115,3,0,0,0,37,3,0,0,0,0,2,0,4,David Rackley,A.Cashner (5-40) B.Brach (2-L) D.O'Day (0) R.Bleier (0)
33,33,May 5,@,OAK,L0-2,11.1,4,2,2,0,2,11,1,0,5.05,40,155,94,0,0,0,0,38,0,0,0,0,0,0,0,3,Larry Vanover,K.Gausman (5-87) M.Givens (1) P.Araujo (2-L)
34,34,May 6,@,OAK,L1-2,8.0,7,2,1,1,1,8,0,0,4.95,32,133,83,0,0,0,2,31,2,0,0,0,0,1,0,3,Hunter Wendelstedt,A.Cobb (4-60-L) M.Castro (2) B.Brach (1)
35,35,May 8,,KCR,L7-15,9.0,20,15,15,0,3,6,5,0,5.24,48,192,121,1,1,0,0,43,0,0,0,0,2,0,2,5,Carlos Torres,D.Bundy (5-10-L) M.Wright (5) P.Araujo (2) R.Bleier (3) M.Givens (2)
36,36,May 9,,KCR,W5-3,9.0,8,3,3,0,3,5,1,0,5.18,37,155,100,0,0,2,0,34,2,0,1,0,0,1,2,3,Paul Nauert,A.Cashner (4-49) R.Bleier (0-W) B.Brach (2-Sv)
37,37,May 10,,KCR,W11-6,9.0,10,6,5,1,5,5,1,0,5.17,40,162,107,1,0,1,0,34,2,0,0,1,0,1,3,4,Kerwin Danley,C.Tillman (6-21) M.Castro (3-W) T.Scott (14) M.Givens (1)
38,38,May 11,,TBR,W9-4,9.0,15,4,4,0,1,7,0,0,5.14,41,135,104,3,1,0,0,40,2,1,0,0,0,0,2,3,Brian Knight,K.Gausman (5-54-W) R.Bleier (1) B.Brach (1-Sv)
39,39,May 12(1),,TBR,W6-3,9.0,8,3,3,0,0,5,1,0,5.09,35,120,85,1,0,1,0,35,0,0,0,0,0,0,0,3,Gerry Davis,D.Hess (99-51-W) T.Scott (1-H) M.Givens (1-Sv)
40,40,May 12(2),,TBR,L3-10,9.0,12,10,9,1,7,7,2,1,5.18,45,159,93,3,0,1,0,36,2,2,0,0,1,1,3,4,Pat Hoberg,A.Cobb (5-46-L) J.Yacabonis (34) P.Araujo (3) M.Wright (3)
41,41,May 13,,TBR,W17-1,9.0,5,1,1,0,5,8,0,0,5.08,35,132,83,0,0,2,0,30,3,0,0,0,0,0,2,3,Mark Carlson,D.Bundy (4-76-W) D.Hart (28) M.Wright (0)
