Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
46,Saturday May 19,boxscore,LAA,,TBR,L,3,5,,25-21,3,3.5,Yarbrough,Heaney,Colome,3:00,N,37232,-----,
47,Sunday May 20,boxscore,LAA,,TBR,W,5,2,,26-21,3,3.5,Ohtani,Andriese,Parker,3:15,D,38560,+,
48,Tuesday May 22,boxscore,LAA,@,TOR,L,3,5,,26-22,3,4.5,Happ,Richards,Clippard,2:31,N,21480,-,
49,Wednesday May 23,boxscore,LAA,@,TOR,W,5,4,,27-22,3,4.5,Anderson,Clippard,Parker,3:45,N,25504,+,
50,Thursday May 24,boxscore,LAA,@,TOR,W,8,1,,28-22,3,4.5,Tropeano,Estrada,,2:53,D,43344,++,
51,Friday May 25,boxscore,LAA,@,NYY,L,1,2,,28-23,3,5.5,Green,Johnson,Chapman,3:00,N,46056,-,
52,Saturday May 26,boxscore,LAA,@,NYY,W,11,4,,29-23,3,4.5,Barria,Gray,,3:30,N,44565,+,
53,Sunday May 27,boxscore,LAA,@,NYY,L,1,3,,29-24,3,4.5,Tanaka,Richards,Chapman,3:27,D,46109,-,
54,Monday May 28,boxscore,LAA,@,DET,L,3,9,,29-25,3,5.5,Boyd,Skaggs,,3:17,D,20857,--,
55,Tuesday May 29,boxscore,LAA,@,DET,W,9,2,,30-25,3,4.5,Tropeano,Fulmer,,3:25,N,17397,+,
56,Wednesday May 30,boxscore,LAA,@,DET,L,1,6,,30-26,3,4.5,Coleman,Bedrosian,,2:53,N,19494,-,
57,Thursday May 31,boxscore,LAA,@,DET,L,2,6,,30-27,3,5.5,Saupold,Heaney,,3:09,D,24696,--,
58,Friday Jun 1,boxscore,LAA,,TEX,W,6,0,,31-27,3,5.5,Barria,Colon,,2:37,N,33511,+,
59,Saturday Jun 2,boxscore,LAA,,TEX,L,2,3,10,31-28,3,5.5,Diekman,Alvarez,Kela,3:21,N,44603,-,
60,Sunday Jun 3,boxscore,LAA,,TEX,W,3,1,,32-28,3,5.5,Skaggs,Fister,Anderson,2:39,D,33541,+,
61,Monday Jun 4,boxscore,LAA,,KCR,W,9,6,,33-28,3,5.0,Bedrosian,Hill,Parker,3:35,N,32553,++,
62,Tuesday Jun 5,boxscore,LAA,,KCR,W,1,0,,34-28,3,5.0,Heaney,Keller,,2:16,N,31514,+++,
63,Wednesday Jun 6,boxscore,LAA,,KCR,W,4,3,,35-28,3,4.0,Bedrosian,Barlow,Parker,3:11,N,36512,++++,
64,Friday Jun 8,boxscore,LAA,@,MIN,W,4,2,,36-28,3,4.5,Ramirez,Pressly,Parker,3:21,N,28383,+++++,
65,Saturday Jun 9,boxscore,LAA,@,MIN,W,2,1,,37-28,3,3.5,Skaggs,Gibson,Parker,2:53,D,24061,++++++,
66,Sunday Jun 10,boxscore,LAA,@,MIN,L,5,7,,37-29,3,4.5,Romero,Tropeano,,3:08,D,28656,-,
67,Monday Jun 11,boxscore,LAA,@,SEA,L,3,5,,37-30,3,5.5,LeBlanc,Heaney,Diaz,2:35,N,20116,--,
68,Tuesday Jun 12,boxscore,LAA,@,SEA,L,3,6,,37-31,3,6.5,Leake,Barria,Diaz,3:01,N,20402,---,
69,Wednesday Jun 13,boxscore,LAA,@,SEA,L-wo,6,8,,37-32,3,7.5,Elias,Drake,,3:35,D,28236,----,
70,Friday Jun 15,boxscore,LAA,@,OAK,W,8,4,,38-32,3,7.5,Skaggs,Bassitt,,3:22,N,18356,+,
71,Saturday Jun 16,boxscore,LAA,@,OAK,L,4,6,,38-33,3,8.5,Manaea,Ramirez,Treinen,2:42,D,19185,-,
72,Sunday Jun 17,boxscore,LAA,@,OAK,L-wo,5,6,11,38-34,3,9.5,Treinen,Jewell,,3:38,D,21217,--,
73,Monday Jun 18,boxscore,LAA,,ARI,L,4,7,,38-35,3,10.5,Greinke,Barria,Bradley,3:21,N,33809,---,
74,Tuesday Jun 19,boxscore,LAA,,ARI,W,5,4,,39-35,3,9.5,Alvarez,Koch,Parker,3:11,N,33088,+,
75,Thursday Jun 21,boxscore,LAA,,TOR,W,8,5,,40-35,3,9.5,Ramirez,Axford,Anderson,3:03,N,30416,++,
76,Friday Jun 22,boxscore,LAA,,TOR,W,2,1,,41-35,3,8.5,Heaney,Estrada,Parker,2:17,N,38028,+++,
77,Saturday Jun 23,boxscore,LAA,,TOR,L,1,4,,41-36,3,9.5,Oh,Anderson,Tepera,3:07,N,40612,-,
78,Sunday Jun 24,boxscore,LAA,,TOR,L,6,7,10,41-37,3,10.5,Tepera,Robles,Clippard,3:33,D,33102,--,
79,Monday Jun 25,boxscore,LAA,@,KCR,L,0,2,,41-38,3,10.5,Keller,Skaggs,Peralta,2:44,D,19535,---,
80,Tuesday Jun 26,boxscore,LAA,@,BOS,L,1,9,,41-39,4,11.5,Price,Lamb,,2:54,N,37366,----,
81,Wednesday Jun 27,boxscore,LAA,@,BOS,L,6,9,,41-40,4,12.5,Barnes,Alvarez,Kimbrel,4:00,N,37521,-----,
82,Thursday Jun 28,boxscore,LAA,@,BOS,L,2,4,,41-41,4,13.5,Velazquez,Barria,Kimbrel,3:06,N,36992,------,
83,Friday Jun 29,boxscore,LAA,@,BAL,W,7,1,,42-41,4,12.5,Pena,Hess,,2:53,N,24007,+,
84,Saturday Jun 30,boxscore,LAA,@,BAL,W,6,2,,43-41,4,11.5,Anderson,Givens,,3:09,D,38838,++,
85,Sunday Jul 1,boxscore,LAA,@,BAL,L,2,8,,43-42,4,11.5,Gausman,McGuire,,2:29,D,18351,-,
86,Tuesday Jul 3,boxscore,LAA,@,SEA,L,1,4,,43-43,4,12.5,LeBlanc,Heaney,Diaz,2:27,N,38624,--,
87,Wednesday Jul 4,boxscore,LAA,@,SEA,W,7,4,,44-43,4,12.5,Richards,Leake,Parker,3:33,D,39518,+,
88,Thursday Jul 5,boxscore,LAA,@,SEA,L,1,4,,44-44,4,13.5,Gonzales,Barria,Diaz,3:22,N,32128,-,
89,Friday Jul 6,boxscore,LAA,,LAD,W-wo,3,2,,45-44,4,13.5,Parker,Jansen,,3:12,N,44323,+,
90,Saturday Jul 7,boxscore,LAA,,LAD,L,1,3,,45-45,4,14.5,Stripling,Cole,Jansen,3:18,D,44409,-,
91,Sunday Jul 8,boxscore,LAA,,LAD,W,4,3,,46-45,4,14.5,Heaney,Chargois,Anderson,2:39,N,42213,+,
92,Tuesday Jul 10,boxscore,LAA,,SEA,W,9,3,,47-45,4,14.0,Ramirez,Leake,,3:10,N,33092,++,
93,Wednesday Jul 11,boxscore,LAA,,SEA,L,0,3,,47-46,4,14.0,Gonzales,Barria,Diaz,2:40,N,35591,-,
94,Thursday Jul 12,boxscore,LAA,,SEA,W,11,2,,48-46,4,13.0,Skaggs,Paxton,,3:02,N,44027,+,
95,Friday Jul 13,boxscore,LAA,@,LAD,L,2,3,,48-47,4,14.0,Ferguson,Bedrosian,Alexander,3:13,N,53368,-,
96,Saturday Jul 14,boxscore,LAA,@,LAD,W,5,4,10,49-47,4,14.0,Alvarez,Jansen,,3:47,D,53797,+,
97,Sunday Jul 15,boxscore,LAA,@,LAD,L,3,5,,49-48,4,14.0,Maeda,Cole,Jansen,3:10,D,47871,-,
