Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
46,Friday May 25,boxscore,MIN,@,SEA,L,1,2,,21-25,2,1.5,Paxton,Romero,Diaz,2:14,N,19924,--,
47,Saturday May 26,boxscore,MIN,@,SEA,L-wo,3,4,12,21-26,2,2.5,Bradford,Magill,,3:40,N,23986,---,
48,Sunday May 27,boxscore,MIN,@,SEA,L,1,3,,21-27,2,3.5,Leake,Berrios,Colome,2:18,D,31340,----,
49,Monday May 28,boxscore,MIN,@,KCR,W,8,5,,22-27,2,3.5,Lynn,Junis,Rodney,3:13,N,18572,+,
50,Tuesday May 29,boxscore,MIN,@,KCR,L-wo,1,2,14,22-28,2,4.5,Barlow,Rogers,,4:12,N,20533,-,
51,Wednesday May 30,boxscore,MIN,@,KCR,L,8,11,,22-29,3,5.5,McCarthy,Romero,Herrera,3:01,N,21343,--,
52,Thursday May 31,boxscore,MIN,,CLE,L,8,9,,22-30,3,6.5,Olson,Reed,Allen,3:29,N,19148,---,
53,Friday Jun 1,boxscore,MIN,,CLE,W,7,4,,23-30,3,5.5,Berrios,Carrasco,Rodney,2:39,N,30171,+,
54,Saturday Jun 2,boxscore,MIN,,CLE,W,7,1,,24-30,3,4.5,Lynn,Bauer,,3:12,D,23476,++,
55,Sunday Jun 3,boxscore,MIN,,CLE,W-wo,7,5,,25-30,3,3.5,Rodney,Allen,,3:14,D,26096,+++,
56,Tuesday Jun 5 (1),boxscore,MIN,,CHW,W,4,2,,26-30,3,4.0,Duffey,Jones,Rodney,2:37,D,,++++,
57,Tuesday Jun 5 (2),boxscore,MIN,,CHW,L,3,6,,26-31,3,4.0,Giolito,Littell,Soria,3:07,D,26261,-,
58,Wednesday Jun 6,boxscore,MIN,,CHW,L,2,5,,26-32,3,5.0,Santiago,Odorizzi,Soria,3:27,N,20393,--,
59,Thursday Jun 7,boxscore,MIN,,CHW,W,7,2,,27-32,3,4.5,Berrios,Shields,,2:14,D,21469,+,
60,Friday Jun 8,boxscore,MIN,,LAA,L,2,4,,27-33,3,5.5,Ramirez,Pressly,Parker,3:21,N,28383,-,
61,Saturday Jun 9,boxscore,MIN,,LAA,L,1,2,,27-34,3,5.5,Skaggs,Gibson,Parker,2:53,D,24061,--,
62,Sunday Jun 10,boxscore,MIN,,LAA,W,7,5,,28-34,3,5.5,Romero,Tropeano,,3:08,D,28656,+,
63,Tuesday Jun 12,boxscore,MIN,@,DET,W,6,4,,29-34,2,5.0,Pressly,Coleman,Rodney,3:24,N,20340,++,
64,Wednesday Jun 13,boxscore,MIN,@,DET,L,2,5,,29-35,3,5.0,Jimenez,Reed,Greene,3:08,N,19206,-,
65,Thursday Jun 14,boxscore,MIN,@,DET,L,1,3,,29-36,3,6.0,Fulmer,Lynn,Greene,2:32,D,27573,--,
66,Friday Jun 15,boxscore,MIN,@,CLE,W,6,3,,30-36,3,5.0,Gibson,Kluber,Rodney,2:42,N,32637,+,
67,Saturday Jun 16,boxscore,MIN,@,CLE,W,9,3,,31-36,3,4.0,Magill,Carrasco,,2:55,D,30282,++,
68,Sunday Jun 17,boxscore,MIN,@,CLE,L,1,4,,31-37,3,5.0,Bieber,Odorizzi,Allen,3:03,D,27128,-,
69,Tuesday Jun 19,boxscore,MIN,,BOS,W,6,2,,32-37,3,5.5,Duke,Scott,,3:14,N,28550,+,
70,Wednesday Jun 20,boxscore,MIN,,BOS,W,4,1,,33-37,3,5.5,Lynn,Price,Rodney,3:13,N,33153,++,
71,Thursday Jun 21,boxscore,MIN,,BOS,L,2,9,,33-38,3,6.0,Porcello,Gibson,,2:58,D,32631,-,
72,Friday Jun 22,boxscore,MIN,,TEX,L,1,8,,33-39,3,7.0,Minor,Romero,Chavez,3:01,N,28004,--,
73,Saturday Jun 23,boxscore,MIN,,TEX,L,6,9,,33-40,3,8.0,Gallardo,Odorizzi,Kela,3:35,D,23230,---,
74,Sunday Jun 24,boxscore,MIN,,TEX,W,2,0,,34-40,2,8.0,Berrios,Colon,Rodney,2:21,D,23633,+,
75,Tuesday Jun 26,boxscore,MIN,@,CHW,L,4,8,,34-41,2,7.5,Lopez,Lynn,,3:16,N,16276,-,
76,Wednesday Jun 27,boxscore,MIN,@,CHW,L,1,6,,34-42,2,8.5,Shields,Gibson,,2:56,N,19466,--,
77,Thursday Jun 28,boxscore,MIN,@,CHW,W,2,1,13,35-42,2,8.0,Busenitz,Santiago,,4:51,D,21610,+,
78,Friday Jun 29,boxscore,MIN,@,CHC,L,6,10,,35-43,2,8.0,Montgomery,Berrios,Morrow,3:27,D,41492,-,
79,Saturday Jun 30,boxscore,MIN,@,CHC,L,9,14,,35-44,2,8.0,Wilson,Hildenberger,,3:44,D,40950,--,
80,Sunday Jul 1,boxscore,MIN,@,CHC,L,10,11,,35-45,2,9.0,Lester,Lynn,Morrow,3:43,D,40051,---,
81,Monday Jul 2,boxscore,MIN,@,MIL,L-wo,5,6,10,35-46,3,10.0,Knebel,Littell,,3:28,N,31353,----,
82,Tuesday Jul 3,boxscore,MIN,@,MIL,L,0,2,,35-47,3,11.0,Guerra,Odorizzi,Knebel,2:55,D,32375,-----,
83,Wednesday Jul 4,boxscore,MIN,@,MIL,L,2,3,,35-48,3,12.0,Jeffress,Berrios,Knebel,2:35,D,36700,------,
84,Thursday Jul 5,boxscore,MIN,,BAL,W,5,2,,36-48,2,11.5,Slegers,Cashner,Rodney,2:29,N,23895,+,
85,Friday Jul 6,boxscore,MIN,,BAL,W,6,2,,37-48,2,11.5,Lynn,Bundy,,2:51,N,27570,++,
86,Saturday Jul 7,boxscore,MIN,,BAL,W,5,4,,38-48,2,10.5,Gibson,Castro,Rodney,2:54,D,25974,+++,
87,Sunday Jul 8,boxscore,MIN,,BAL,W,10,1,,39-48,2,9.5,Odorizzi,Cobb,,2:54,D,22557,++++,
88,Monday Jul 9,boxscore,MIN,,KCR,W,3,1,,40-48,2,8.5,Berrios,Hill,Rodney,3:03,N,20199,+++++,
89,Tuesday Jul 10,boxscore,MIN,,KCR,L,4,9,,40-49,2,8.5,Flynn,Slegers,,3:30,N,27551,-,
90,Wednesday Jul 11,boxscore,MIN,,KCR,W,8,5,,41-49,2,8.5,Lynn,Sparkman,,3:19,D,26708,+,
91,Thursday Jul 12,boxscore,MIN,,TBR,W,5,1,,42-49,2,7.5,Gibson,Snell,Rodney,2:50,N,25281,++,
92,Friday Jul 13,boxscore,MIN,,TBR,W,11,8,,43-49,2,7.5,Hildenberger,Eovaldi,,3:23,N,28756,+++,
93,Saturday Jul 14,boxscore,MIN,,TBR,L,6,19,,43-50,2,7.5,Schultz,Duke,,3:45,D,25094,-,
94,Sunday Jul 15,boxscore,MIN,,TBR,W-wo,11,7,10,44-50,2,7.5,Busenitz,Andriese,,4:38,D,25561,+,
95,Friday Jul 20,boxscore,MIN,@,KCR,L,5,6,,44-51,2,8.5,Duffy,Gibson,Maurer,3:08,N,27719,-,
96,Saturday Jul 21,boxscore,MIN,@,KCR,L,2,4,,44-52,2,9.5,Flynn,Lynn,Peralta,3:11,N,22159,--,
97,Sunday Jul 22,boxscore,MIN,@,KCR,L,3,5,,44-53,2,9.5,Keller,Duke,Peralta,2:35,D,18107,---,
98,Monday Jul 23,boxscore,MIN,@,TOR,W,8,3,,45-53,2,8.5,Mejia,Santos,,3:18,N,25405,+,
99,Tuesday Jul 24,boxscore,MIN,@,TOR,W,5,0,,46-53,2,7.5,Berrios,Borucki,,2:30,N,31933,++,
100,Wednesday Jul 25,boxscore,MIN,@,TOR,W,12,6,11,47-53,2,7.5,Belisle,Petricka,,4:20,D,32686,+++,
101,Thursday Jul 26,boxscore,MIN,@,BOS,W,2,1,,48-53,2,7.0,Gibson,Barnes,Rodney,2:59,N,37439,++++,
