Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
45,Wednesday May 23,boxscore,NYM,,MIA,L,1,2,,24-21,4,3.5,Conley,Familia,Ziegler,2:47,N,24808,--,
46,Thursday May 24,boxscore,NYM,@,MIL,W,5,0,,25-21,4,3.0,Matz,Davies,,2:56,N,33803,+,
47,Friday May 25,boxscore,NYM,@,MIL,L-wo,3,4,10,25-22,4,3.0,Jeffress,Gsellman,,3:08,N,28286,-,
48,Saturday May 26,boxscore,NYM,@,MIL,L,6,17,,25-23,4,3.5,Jennings,Rhame,,3:36,D,37258,--,
49,Sunday May 27,boxscore,NYM,@,MIL,L,7,8,,25-24,4,4.0,Logan,Blevins,Knebel,2:56,D,39715,---,
50,Monday May 28 (1),boxscore,NYM,@,ATL,L-wo,3,4,,25-25,4,4.0,Carle,Lugo,,3:05,D,32377,----,
51,Monday May 28 (2),boxscore,NYM,@,ATL,W,8,5,,26-25,4,4.0,Gsellman,Minter,Familia,3:21,N,31779,+,
52,Tuesday May 29,boxscore,NYM,@,ATL,L-wo,6,7,,26-26,4,5.0,Winkler,Bautista,,3:11,N,19443,-,
53,Wednesday May 30,boxscore,NYM,@,ATL,W,4,1,,27-26,4,5.0,Vargas,Teheran,Gsellman,2:42,N,21449,+,
54,Thursday May 31,boxscore,NYM,,CHC,L,1,5,,27-27,4,5.0,Quintana,Robles,Morrow,3:02,N,34458,-,
55,Friday Jun 1,boxscore,NYM,,CHC,L,4,7,,27-28,4,6.0,Rosario,Sewald,Morrow,3:20,N,37183,--,
56,Saturday Jun 2,boxscore,NYM,,CHC,L,1,7,14,27-29,4,6.0,Farrell,Baumann,,4:53,N,32817,---,
57,Sunday Jun 3,boxscore,NYM,,CHC,L,0,2,,27-30,4,7.0,Lester,Matz,Duensing,2:30,D,34946,----,
58,Tuesday Jun 5,boxscore,NYM,,BAL,L,1,2,,27-31,4,7.5,Cobb,Vargas,Brach,2:33,N,25342,-----,
59,Wednesday Jun 6,boxscore,NYM,,BAL,L,0,1,,27-32,4,8.0,Bundy,Familia,Brach,2:27,D,30366,------,
60,Friday Jun 8,boxscore,NYM,,NYY,L,1,4,,27-33,4,8.0,Green,deGrom,Chapman,2:28,N,42961,-------,
61,Saturday Jun 9,boxscore,NYM,,NYY,L,3,4,,27-34,4,9.0,Robertson,Swarzak,Chapman,2:57,N,43603,--------,
62,Sunday Jun 10,boxscore,NYM,,NYY,W,2,0,,28-34,4,8.0,Lugo,Severino,Swarzak,2:40,N,36171,+,
63,Tuesday Jun 12,boxscore,NYM,@,ATL,L,2,8,,28-35,4,8.5,Carle,Wheeler,,2:45,N,29892,-,
64,Wednesday Jun 13,boxscore,NYM,@,ATL,L,0,2,,28-36,4,9.5,Soroka,deGrom,Vizcaino,2:12,D,32015,--,
65,Thursday Jun 14,boxscore,NYM,@,ARI,L,3,6,,28-37,4,10.5,Koch,Vargas,Boxberger,2:38,N,23300,---,
66,Friday Jun 15,boxscore,NYM,@,ARI,L,3,7,,28-38,4,10.5,Godley,Lugo,Boxberger,3:20,N,32170,----,
67,Saturday Jun 16,boxscore,NYM,@,ARI,W,5,1,,29-38,4,10.5,Matz,Corbin,,2:56,N,31824,+,
68,Sunday Jun 17,boxscore,NYM,@,ARI,W,5,3,,30-38,4,10.5,Familia,Boxberger,Gsellman,3:27,D,47907,++,
69,Monday Jun 18,boxscore,NYM,@,COL,W,12,2,,31-38,4,10.0,deGrom,Anderson,,3:10,N,33815,+++,
70,Tuesday Jun 19,boxscore,NYM,@,COL,L,8,10,,31-39,4,11.0,Marquez,Vargas,,3:06,N,29710,-,
71,Wednesday Jun 20,boxscore,NYM,@,COL,L,8,10,,31-40,4,11.0,Shaw,Gsellman,Davis,3:25,N,38685,--,
72,Thursday Jun 21,boxscore,NYM,@,COL,L,4,6,,31-41,4,11.5,Freeland,Matz,McGee,2:55,D,44010,---,
73,Friday Jun 22,boxscore,NYM,,LAD,L,2,5,,31-42,4,11.5,Wood,Wheeler,Jansen,2:40,N,32565,----,
74,Saturday Jun 23,boxscore,NYM,,LAD,L,3,8,,31-43,4,11.5,Ferguson,deGrom,,3:01,N,37705,-----,
75,Sunday Jun 24,boxscore,NYM,,LAD,L,7,8,11,31-44,4,12.5,Hudson,Flexen,,3:50,D,34060,------,
76,Monday Jun 25,boxscore,NYM,,PIT,L,4,6,,31-45,4,13.5,Taillon,Lugo,Vazquez,3:27,N,22135,-------,
77,Tuesday Jun 26,boxscore,NYM,,PIT,W-wo,4,3,10,32-45,4,12.5,Peterson,Brault,,3:20,N,24501,+,
78,Wednesday Jun 27,boxscore,NYM,,PIT,L,3,5,,32-46,4,12.5,Vazquez,Familia,,3:03,N,24506,-,
79,Friday Jun 29,boxscore,NYM,@,MIA,L,2,8,,32-47,4,13.5,Alcantara,Oswalt,,2:57,N,8211,--,
80,Saturday Jun 30,boxscore,NYM,@,MIA,L,2,5,,32-48,4,14.5,Lopez,deGrom,Barraclough,2:23,D,10523,---,
81,Sunday Jul 1,boxscore,NYM,@,MIA,W,5,2,,33-48,4,14.5,Matz,Straily,Familia,2:53,D,9611,+,
82,Tuesday Jul 3,boxscore,NYM,@,TOR,L,6,8,,33-49,4,15.0,Axford,Peterson,Clippard,3:13,N,24010,-,
83,Wednesday Jul 4,boxscore,NYM,@,TOR,W,6,3,,34-49,4,14.0,Lugo,Stroman,Familia,2:46,N,26038,+,
84,Friday Jul 6,boxscore,NYM,,TBR,W-wo,5,1,,35-49,4,12.5,Familia,Roe,,2:43,N,24236,++,
85,Saturday Jul 7,boxscore,NYM,,TBR,L,0,3,,35-50,4,13.5,Snell,Matz,Romo,2:58,D,32986,-,
86,Sunday Jul 8,boxscore,NYM,,TBR,L,0,9,,35-51,4,13.5,Eovaldi,Flexen,,2:42,D,24653,--,
87,Monday Jul 9 (1),boxscore,NYM,,PHI,W-wo,4,3,10,36-51,4,13.5,Peterson,Arano,,3:24,N,,+,
88,Monday Jul 9 (2),boxscore,NYM,,PHI,L,1,3,,36-52,4,13.5,Nola,Oswalt,Arano,2:41,N,24139,-,
89,Tuesday Jul 10,boxscore,NYM,,PHI,L,3,7,,36-53,4,14.5,De Los Santos,Gagnon,,2:50,N,22416,--,
90,Wednesday Jul 11,boxscore,NYM,,PHI,W-wo,3,0,10,37-53,4,13.5,Gsellman,Leiter,,3:07,N,22137,+,
91,Thursday Jul 12,boxscore,NYM,,WSN,L,4,5,,37-54,4,14.5,Scherzer,Matz,Madson,2:48,N,28120,-,
92,Friday Jul 13,boxscore,NYM,,WSN,W,4,2,,38-54,4,14.5,Syndergaard,Roark,Gsellman,2:53,N,26558,+,
93,Saturday Jul 14,boxscore,NYM,,WSN,W,7,4,,39-54,4,13.5,Wheeler,Voth,Familia,2:48,D,30438,++,
94,Sunday Jul 15,boxscore,NYM,,WSN,L,1,6,,39-55,4,13.5,Hellickson,Swarzak,,2:54,D,26572,-,
95,Friday Jul 20,boxscore,NYM,@,NYY,W,7,5,,40-55,4,13.5,Syndergaard,German,Gsellman,3:46,N,47175,+,
96,Saturday Jul 21,boxscore,NYM,@,NYY,L,6,7,,40-56,5,14.0,Gray,Matz,Shreve,3:01,D,47102,-,
97,Monday Jul 23,boxscore,NYM,,SDP,L,2,3,,40-57,5,14.0,Lucchesi,deGrom,Yates,2:57,N,21731,--,
98,Tuesday Jul 24,boxscore,NYM,,SDP,W,6,3,,41-57,5,14.0,Wheeler,Lauer,,2:31,N,21925,+,
99,Wednesday Jul 25,boxscore,NYM,,SDP,W,6,4,,42-57,4,14.0,Oswalt,Richard,Swarzak,2:18,D,30963,++,
