Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
101,Wednesday Jul 25,boxscore,TOR,,MIN,L,6,12,11,46-55,4,24.0,Belisle,Petricka,,4:20,D,32686,---,
102,Friday Jul 27,boxscore,TOR,@,CHW,W,10,5,,47-55,4,23.5,Stroman,Lopez,,3:05,N,20524,+,
103,Saturday Jul 28,boxscore,TOR,@,CHW,L,5,9,,47-56,4,24.5,Minaya,Tepera,,3:11,N,29442,-,
104,Sunday Jul 29,boxscore,TOR,@,CHW,W,7,4,,48-56,4,24.5,Santos,Fry,,2:57,D,23836,+,
105,Monday Jul 30,boxscore,TOR,@,OAK,L,1,10,,48-57,4,25.5,Jackson,Estrada,,2:59,N,11449,-,
106,Tuesday Jul 31,boxscore,TOR,@,OAK,L,2,6,,48-58,4,25.5,Cahill,Gaviglio,,3:10,N,17325,--,
107,Wednesday Aug 1,boxscore,TOR,@,OAK,L,3,8,,48-59,4,26.0,Manaea,Stroman,,3:04,D,17058,---,
108,Thursday Aug 2,boxscore,TOR,@,SEA,W,7,3,,49-59,4,26.0,Hauschild,Nicasio,,3:01,N,26110,+,
109,Friday Aug 3,boxscore,TOR,@,SEA,W,7,2,,50-59,4,26.0,Borucki,Gonzales,,2:23,N,30715,++,
110,Saturday Aug 4,boxscore,TOR,@,SEA,W,5,1,,51-59,4,26.0,Estrada,Paxton,,2:34,N,41238,+++,
111,Sunday Aug 5,boxscore,TOR,@,SEA,L,3,6,,51-60,4,27.0,Duke,Biagini,Diaz,2:37,D,40515,-,
112,Tuesday Aug 7,boxscore,TOR,,BOS,L,7,10,10,51-61,4,28.0,Kimbrel,Giles,,3:27,N,31855,--,
113,Wednesday Aug 8,boxscore,TOR,,BOS,L,5,10,,51-62,4,29.0,Johnson,Hauschild,,3:02,N,36798,---,
114,Thursday Aug 9,boxscore,TOR,,BOS,W,8,5,,52-62,4,28.0,Borucki,Porcello,,2:49,N,28415,+,
115,Friday Aug 10,boxscore,TOR,,TBR,L,0,7,,52-63,4,29.0,Snell,Estrada,,2:27,N,23082,-,
116,Saturday Aug 11,boxscore,TOR,,TBR,L,1,3,,52-64,4,30.5,Castillo,Gaviglio,Romo,2:56,D,38797,--,
117,Sunday Aug 12,boxscore,TOR,,TBR,W,2,1,,53-64,4,30.5,Garcia,Alvarado,Giles,2:34,D,33746,+,
118,Monday Aug 13,boxscore,TOR,@,KCR,L,1,3,,53-65,4,31.0,Keller,Reid-Foley,Peralta,2:42,N,14721,-,
119,Tuesday Aug 14,boxscore,TOR,@,KCR,W,6,5,,54-65,4,31.0,Petricka,Boyer,Giles,3:06,N,13680,+,
120,Wednesday Aug 15,boxscore,TOR,@,KCR,W,6,5,,55-65,4,30.0,Estrada,Lopez,Giles,2:39,N,14391,++,
121,Thursday Aug 16,boxscore,TOR,@,KCR,L,2,6,,55-66,4,30.5,Flynn,Gaviglio,,2:43,N,14894,-,
122,Friday Aug 17,boxscore,TOR,@,NYY,L,5,7,7,55-67,4,31.5,Green,Biagini,Robertson,2:32,N,42121,--,
123,Saturday Aug 18,boxscore,TOR,@,NYY,L,6,11,,55-68,4,32.5,Severino,Reid-Foley,,3:29,D,44778,---,
124,Sunday Aug 19,boxscore,TOR,@,NYY,L,2,10,,55-69,4,32.5,Happ,Borucki,,3:18,D,43176,----,
125,Monday Aug 20,boxscore,TOR,,BAL,W,5,3,,56-69,4,31.5,Estrada,Cashner,Giles,2:34,N,25031,+,
126,Tuesday Aug 21,boxscore,TOR,,BAL,W,8,2,,57-69,4,30.5,Gaviglio,Bundy,,2:39,N,25855,++,
127,Wednesday Aug 22,boxscore,TOR,,BAL,W,6,0,,58-69,4,30.5,Pannone,Hess,,2:37,D,40595,+++,
128,Friday Aug 24,boxscore,TOR,,PHI,W,4,2,,59-69,4,30.0,Borucki,Arrieta,Giles,2:43,N,26292,++++,
129,Saturday Aug 25,boxscore,TOR,,PHI,W,8,6,,60-69,4,29.0,Biagini,Dominguez,Giles,2:59,D,33127,+++++,
130,Sunday Aug 26,boxscore,TOR,,PHI,L,3,8,,60-70,4,29.0,Velasquez,Estrada,,3:17,D,28209,-,
131,Monday Aug 27,boxscore,TOR,@,BAL,L,0,7,,60-71,4,29.5,Hess,Gaviglio,,2:49,N,15436,--,
132,Tuesday Aug 28,boxscore,TOR,@,BAL,L,5,12,,60-72,4,30.5,Rogers,Pannone,,3:02,N,11762,---,
133,Wednesday Aug 29,boxscore,TOR,@,BAL,L,5,10,,60-73,4,31.5,Gilmartin,Barnes,Givens,3:22,N,11834,----,
134,Friday Aug 31,boxscore,TOR,@,MIA,W,6,5,,61-73,4,31.0,Biagini,Steckenrider,Giles,3:11,N,8871,+,
135,Saturday Sep 1,boxscore,TOR,@,MIA,L,3,6,,61-74,4,32.0,Chen,Estrada,,2:37,N,11174,-,
136,Sunday Sep 2,boxscore,TOR,@,MIA,W,6,1,,62-74,4,31.0,Reid-Foley,Brigham,,2:51,D,9617,+,
137,Monday Sep 3,boxscore,TOR,,TBR,L,1,7,,62-75,4,32.0,Chirinos,Stroman,,2:39,N,18034,-,
138,Tuesday Sep 4,boxscore,TOR,,TBR,L,0,4,,62-76,4,33.0,Wood,Borucki,Romo,2:38,N,17594,--,
139,Wednesday Sep 5,boxscore,TOR,,TBR,W,10,3,,63-76,4,33.0,Sanchez,Glasnow,,2:42,N,17872,+,
140,Thursday Sep 6,boxscore,TOR,,CLE,L,4,9,,63-77,4,33.5,Bieber,Gaviglio,,2:53,N,20618,-,
141,Friday Sep 7,boxscore,TOR,,CLE,W-wo,3,2,11,64-77,4,32.5,Barnes,Cimber,,3:51,N,26830,+,
142,Saturday Sep 8,boxscore,TOR,,CLE,L,8,9,,64-78,4,32.5,Tomlin,Reid-Foley,Allen,3:38,D,35353,-,
143,Sunday Sep 9,boxscore,TOR,,CLE,W,6,2,,65-78,4,32.5,Pannone,Clevinger,Giles,2:43,D,31184,+,
144,Tuesday Sep 11,boxscore,TOR,@,BOS,L,2,7,,65-79,4,33.5,Brasier,Tepera,,3:08,N,34747,-,
145,Wednesday Sep 12,boxscore,TOR,@,BOS,L,0,1,,65-80,4,34.5,Price,Sanchez,Kimbrel,2:41,N,35178,--,
146,Thursday Sep 13,boxscore,TOR,@,BOS,L,3,4,,65-81,4,35.5,Workman,Barnes,Kimbrel,2:50,N,36427,---,
147,Friday Sep 14,boxscore,TOR,@,NYY,L,0,11,,65-82,4,35.5,Tanaka,Estrada,Cessa,3:07,N,40138,----,
148,Saturday Sep 15,boxscore,TOR,@,NYY,W,8,7,,66-82,4,35.5,Reid-Foley,Sabathia,Giles,3:54,D,43130,+,
149,Sunday Sep 16,boxscore,TOR,@,NYY,W,3,2,,67-82,4,35.5,Pannone,Betances,Giles,2:50,D,41758,++,
150,Monday Sep 17,boxscore,TOR,@,BAL,W,5,0,,68-82,4,35.0,Borucki,Phillips,,2:16,N,8198,+++,
151,Tuesday Sep 18,boxscore,TOR,@,BAL,W,6,4,,69-82,4,34.0,Petricka,Bundy,Giles,2:47,N,9096,++++,
152,Wednesday Sep 19,boxscore,TOR,@,BAL,L,1,2,,69-83,4,34.0,Wright,Estrada,Givens,2:34,N,11337,-,
153,Thursday Sep 20,boxscore,TOR,,TBR,W-wo,9,8,,70-83,4,34.0,Paulino,Romo,,3:13,N,19478,+,
154,Friday Sep 21,boxscore,TOR,,TBR,L,3,11,,70-84,4,35.0,Beeks,Reid-Foley,Pruitt,3:20,N,21167,-,
155,Saturday Sep 22,boxscore,TOR,,TBR,W,5,2,,71-84,4,34.0,Pannone,Glasnow,Giles,2:44,D,27648,+,
156,Sunday Sep 23,boxscore,TOR,,TBR,L,2,5,,71-85,4,34.0,Snell,Borucki,Romo,2:41,D,23944,-,
157,Monday Sep 24,boxscore,TOR,,HOU,L,3,5,,71-86,4,35.0,Keuchel,Estrada,Osuna,3:12,N,23463,--,
158,Tuesday Sep 25,boxscore,TOR,,HOU,L,1,4,,71-87,4,35.5,James,Gaviglio,Osuna,3:00,N,28440,---,
159,Wednesday Sep 26,boxscore,TOR,,HOU,W,3,1,,72-87,4,35.0,Biagini,Devenski,Giles,2:27,D,22828,+,
160,Friday Sep 28,boxscore,TOR,@,TBR,W,7,6,,73-87,4,34.0,Mayza,Alvarado,Giles,3:39,N,12061,++,
161,Saturday Sep 29,boxscore,TOR,@,TBR,L,3,4,,73-88,4,34.0,Castillo,Borucki,Romo,2:38,N,13221,-,
162,Sunday Sep 30,boxscore,TOR,@,TBR,L,4,9,,73-89,4,35.0,Yarbrough,Gaviglio,Pruitt,3:06,D,13313,--,
