Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
46,Tuesday May 22,boxscore,CLE,@,CHC,W,10,1,,23-23,1,up 1.0,Bauer,Chatwood,,3:20,N,37168,+,
47,Wednesday May 23,boxscore,CLE,@,CHC,W,1,0,,24-23,1,up 2.0,Plutko,Lester,Allen,2:39,N,39004,++,
48,Thursday May 24,boxscore,CLE,,HOU,L,2,8,,24-24,1,up 1.5,Morton,Clevinger,,2:56,N,19660,-,
49,Friday May 25,boxscore,CLE,,HOU,L,2,11,,24-25,1,up 1.5,Smith,Miller,,3:41,N,29431,--,
50,Saturday May 26,boxscore,CLE,,HOU,W,8,6,,25-25,1,up 2.5,Carrasco,McCullers,Allen,3:28,N,30639,+,
51,Sunday May 27,boxscore,CLE,,HOU,W-wo,10,9,14,26-25,1,up 3.5,Otero,Peacock,,4:53,D,27765,++,
52,Monday May 28,boxscore,CLE,,CHW,W,9,6,,27-25,1,up 3.5,Plutko,Volstad,,3:12,D,23729,+++,
53,Tuesday May 29,boxscore,CLE,,CHW,W,7,3,,28-25,1,up 4.5,Clevinger,Giolito,,2:58,N,30441,++++,
54,Wednesday May 30,boxscore,CLE,,CHW,W,9,1,,29-25,1,up 4.5,Kluber,Lopez,,3:09,D,17930,+++++,
55,Thursday May 31,boxscore,CLE,@,MIN,W,9,8,,30-25,1,up 4.5,Olson,Reed,Allen,3:29,N,19148,++++++,
56,Friday Jun 1,boxscore,CLE,@,MIN,L,4,7,,30-26,1,up 3.5,Berrios,Carrasco,Rodney,2:39,N,30171,-,
57,Saturday Jun 2,boxscore,CLE,@,MIN,L,1,7,,30-27,1,up 2.5,Lynn,Bauer,,3:12,D,23476,--,
58,Sunday Jun 3,boxscore,CLE,@,MIN,L-wo,5,7,,30-28,1,up 2.5,Rodney,Allen,,3:14,D,26096,---,
59,Tuesday Jun 5,boxscore,CLE,,MIL,W,3,2,,31-28,1,up 3.5,Kluber,Guerra,Allen,2:39,N,22330,+,
60,Wednesday Jun 6,boxscore,CLE,,MIL,W,3,1,,32-28,1,up 4.5,Carrasco,Anderson,Allen,3:23,D,21315,++,
61,Friday Jun 8,boxscore,CLE,@,DET,W,4,1,,33-28,1,up 5.0,Bauer,Greene,Allen,2:43,N,21766,+++,
62,Saturday Jun 9,boxscore,CLE,@,DET,L-wo,2,4,12,33-29,1,up 4.0,Saupold,Allen,,3:46,D,27038,-,
63,Sunday Jun 10,boxscore,CLE,@,DET,W,9,2,,34-29,1,up 5.0,Kluber,Lewicki,,2:49,D,22862,+,
64,Monday Jun 11,boxscore,CLE,@,CHW,W,4,0,,35-29,1,up 5.5,Carrasco,Giolito,,2:59,N,13125,++,
65,Tuesday Jun 12,boxscore,CLE,@,CHW,L,1,5,,35-30,1,up 5.0,Shields,Plutko,Soria,2:57,N,12357,-,
66,Wednesday Jun 13,boxscore,CLE,@,CHW,L,2,3,,35-31,1,up 4.5,Covey,Bauer,Soria,2:31,N,19390,--,
67,Thursday Jun 14,boxscore,CLE,@,CHW,W,5,2,,36-31,1,up 4.5,Clevinger,Volstad,Allen,2:52,D,17183,+,
68,Friday Jun 15,boxscore,CLE,,MIN,L,3,6,,36-32,1,up 3.5,Gibson,Kluber,Rodney,2:42,N,32637,-,
69,Saturday Jun 16,boxscore,CLE,,MIN,L,3,9,,36-33,1,up 2.5,Magill,Carrasco,,2:55,D,30282,--,
70,Sunday Jun 17,boxscore,CLE,,MIN,W,4,1,,37-33,1,up 2.5,Bieber,Odorizzi,Allen,3:03,D,27128,+,
71,Monday Jun 18,boxscore,CLE,,CHW,W,6,2,,38-33,1,up 3.0,Bauer,Covey,,3:02,N,17271,++,
72,Tuesday Jun 19,boxscore,CLE,,CHW,W,6,3,,39-33,1,up 4.0,Clevinger,Rodon,Allen,2:46,N,20394,+++,
73,Wednesday Jun 20,boxscore,CLE,,CHW,W,12,0,,40-33,1,up 5.0,Kluber,Lopez,,3:06,D,23101,++++,
74,Friday Jun 22,boxscore,CLE,,DET,W,10,0,,41-33,1,up 6.0,Bieber,Fiers,,2:43,N,30926,+++++,
75,Saturday Jun 23,boxscore,CLE,,DET,W,4,1,,42-33,1,up 7.0,Bauer,Liriano,Allen,2:51,N,34435,++++++,
76,Sunday Jun 24,boxscore,CLE,,DET,W,12,2,,43-33,1,up 8.0,Plutko,Boyd,,2:55,D,31208,+++++++,
77,Monday Jun 25,boxscore,CLE,@,STL,L,0,4,,43-34,1,up 7.5,Gant,Clevinger,Norris,2:48,N,42007,-,
78,Tuesday Jun 26,boxscore,CLE,@,STL,L,2,11,,43-35,1,up 7.5,Martinez,Kluber,,2:53,N,40288,--,
79,Wednesday Jun 27,boxscore,CLE,@,STL,W,5,1,,44-35,1,up 8.5,Bieber,Flaherty,,2:56,N,43598,+,
80,Friday Jun 29,boxscore,CLE,@,OAK,L,1,3,,44-36,1,up 8.0,Blackburn,Bauer,Treinen,2:50,N,14823,-,
81,Saturday Jun 30,boxscore,CLE,@,OAK,L,2,7,,44-37,1,up 8.0,Jackson,Plutko,Trivino,2:50,D,17748,--,
82,Sunday Jul 1,boxscore,CLE,@,OAK,W,15,3,,45-37,1,up 9.0,Clevinger,Montas,,3:21,D,16164,+,
83,Monday Jul 2,boxscore,CLE,@,KCR,W,9,3,,46-37,1,up 9.5,Kluber,Junis,,2:44,N,18285,++,
84,Tuesday Jul 3,boxscore,CLE,@,KCR,W,6,4,,47-37,1,up10.5,Bieber,Duffy,Allen,2:58,N,19005,+++,
85,Wednesday Jul 4,boxscore,CLE,@,KCR,W,3,2,,48-37,1,up11.5,Bauer,Oaks,Allen,2:49,N,22001,++++,
86,Friday Jul 6,boxscore,CLE,,OAK,W,10,4,,49-37,1,up11.5,Carrasco,Blackburn,,3:16,N,34633,+++++,
87,Saturday Jul 7,boxscore,CLE,,OAK,L,3,6,11,49-38,1,up10.5,Treinen,Tomlin,,3:49,D,33195,-,
88,Sunday Jul 8,boxscore,CLE,,OAK,L,0,6,,49-39,1,up 9.5,Anderson,Bieber,,3:04,D,27125,--,
89,Monday Jul 9,boxscore,CLE,,CIN,L,5,7,,49-40,1,up 8.5,DeSclafani,Clevinger,Iglesias,2:57,N,22561,---,
90,Tuesday Jul 10,boxscore,CLE,,CIN,L,4,7,,49-41,1,up 8.5,Crockett,Allen,Iglesias,2:48,N,21908,----,
91,Wednesday Jul 11,boxscore,CLE,,CIN,W,19,4,,50-41,1,up 8.5,Carrasco,Mahle,Plutko,3:31,N,22215,+,
92,Thursday Jul 12,boxscore,CLE,,NYY,L,4,7,,50-42,1,up 7.5,Robertson,Kluber,Chapman,3:07,N,31267,-,
93,Friday Jul 13,boxscore,CLE,,NYY,W,6,5,,51-42,1,up 7.5,Bieber,German,Allen,2:59,N,35078,+,
94,Saturday Jul 14,boxscore,CLE,,NYY,L,4,5,,51-43,1,up 7.5,Robertson,Clevinger,Chapman,3:10,N,35353,-,
95,Sunday Jul 15,boxscore,CLE,,NYY,W,5,2,,52-43,1,up 7.5,Carrasco,Green,Allen,2:52,D,32644,+,
96,Friday Jul 20,boxscore,CLE,@,TEX,W,9,8,11,53-43,1,up 8.5,McAllister,Moore,Otero,4:48,N,28253,++,
97,Saturday Jul 21,boxscore,CLE,@,TEX,W,16,3,,54-43,1,up 9.5,Carrasco,Colon,,3:11,N,31532,+++,
98,Sunday Jul 22,boxscore,CLE,@,TEX,L,0,5,,54-44,1,up 9.5,Gallardo,Clevinger,,2:33,D,21829,-,
99,Monday Jul 23,boxscore,CLE,,PIT,L,0,7,6,54-45,1,up 8.5,Williams,Kluber,,1:47,N,24925,--,
100,Tuesday Jul 24,boxscore,CLE,,PIT,L,4,9,,54-46,1,up 7.5,Musgrove,Bieber,,2:55,N,26414,---,
101,Wednesday Jul 25,boxscore,CLE,,PIT,W,4,0,,55-46,1,up 7.5,Bauer,Taillon,Hand,2:39,D,31682,+,
102,Friday Jul 27,boxscore,CLE,@,DET,W,8,3,,56-46,1,up 8.0,Allen,Jimenez,,3:09,N,26962,++,
103,Saturday Jul 28,boxscore,CLE,@,DET,L,1,2,,56-47,1,up 8.0,Hardy,Clevinger,Greene,2:27,N,29097,-,
104,Sunday Jul 29,boxscore,CLE,@,DET,W,8,1,,57-47,1,up 9.0,Kluber,Zimmermann,,2:55,D,26498,+,
105,Monday Jul 30,boxscore,CLE,@,MIN,L-wo,4,5,,57-48,1,up 8.0,Rodney,Ramirez,,2:56,N,26256,-,
106,Tuesday Jul 31,boxscore,CLE,@,MIN,W,6,2,,58-48,1,up 9.0,Bauer,Gibson,Allen,3:08,N,25407,+,
