Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
84,Friday Jun 29,boxscore,SDP,,PIT,L,3,6,,36-48,5,12.0,Musgrove,Lauer,Vazquez,3:02,N,27083,--,
85,Saturday Jun 30,boxscore,SDP,,PIT,W,4,3,,37-48,5,11.0,Lucchesi,Williams,Hand,2:48,N,32418,+,
86,Sunday Jul 1,boxscore,SDP,,PIT,L,5,7,,37-49,5,11.0,Crick,Ross,Vazquez,3:30,D,32099,-,
87,Tuesday Jul 3,boxscore,SDP,@,OAK,L,2,6,,37-50,5,11.5,Pagan,Richard,,2:39,N,29925,--,
88,Wednesday Jul 4,boxscore,SDP,@,OAK,L,2,4,,37-51,5,11.5,Trivino,Castillo,Treinen,2:33,D,14408,---,
89,Thursday Jul 5,boxscore,SDP,@,ARI,W,6,3,,38-51,5,10.5,Lauer,Miller,Hand,3:15,N,17982,+,
90,Friday Jul 6,boxscore,SDP,@,ARI,L,1,3,,38-52,5,11.5,Godley,Lucchesi,Boxberger,2:52,N,25128,-,
91,Saturday Jul 7,boxscore,SDP,@,ARI,L,5,20,,38-53,5,12.5,Delgado,Ross,,3:23,N,27091,--,
92,Sunday Jul 8,boxscore,SDP,@,ARI,W,4,3,16,39-53,5,11.5,Hand,Mathis,,5:31,D,24869,+,
93,Monday Jul 9,boxscore,SDP,,LAD,L,2,8,,39-54,5,12.0,Kershaw,Perdomo,,2:50,N,28110,-,
94,Tuesday Jul 10,boxscore,SDP,,LAD,W,4,1,,40-54,5,12.0,Lauer,Hill,,2:18,N,26272,+,
95,Wednesday Jul 11,boxscore,SDP,,LAD,L,2,4,,40-55,5,12.0,Maeda,Lucchesi,Jansen,3:18,N,26448,-,
96,Thursday Jul 12,boxscore,SDP,,LAD,L,2,3,,40-56,5,12.5,Stripling,Ross,Jansen,3:14,N,29595,--,
97,Friday Jul 13,boxscore,SDP,,CHC,L,4,5,10,40-57,5,13.5,Strop,Cimber,Morrow,3:29,N,38988,---,
98,Saturday Jul 14,boxscore,SDP,,CHC,L,6,11,,40-58,5,14.0,Hendricks,Perdomo,,3:13,N,38837,----,
99,Sunday Jul 15,boxscore,SDP,,CHC,L,4,7,,40-59,5,14.5,Lester,Lauer,Morrow,3:24,D,37672,-----,
100,Friday Jul 20,boxscore,SDP,@,PHI,L,5,11,,40-60,5,15.5,Davis,Richard,,3:15,N,30034,------,
101,Sunday Jul 22 (1),boxscore,SDP,@,PHI,W,10,2,,41-60,5,15.5,Ross,Pivetta,,3:10,D,29392,+,
102,Sunday Jul 22 (2),boxscore,SDP,@,PHI,L,0,5,,41-61,5,15.5,Velasquez,Perdomo,,2:41,N,25054,-,
103,Monday Jul 23,boxscore,SDP,@,NYM,W,3,2,,42-61,5,15.5,Lucchesi,deGrom,Yates,2:57,N,21731,+,
104,Tuesday Jul 24,boxscore,SDP,@,NYM,L,3,6,,42-62,5,15.5,Wheeler,Lauer,,2:31,N,21925,-,
105,Wednesday Jul 25,boxscore,SDP,@,NYM,L,4,6,,42-63,5,15.5,Oswalt,Richard,Swarzak,2:18,D,30963,--,
106,Friday Jul 27,boxscore,SDP,,ARI,L,2,6,,42-64,5,17.0,Greinke,Perdomo,,2:37,N,34725,---,
107,Saturday Jul 28,boxscore,SDP,,ARI,L,4,9,,42-65,5,18.0,Bradley,Maton,,3:15,N,37149,----,
108,Sunday Jul 29,boxscore,SDP,,ARI,L,4,5,,42-66,5,18.0,Buchholz,Lucchesi,Boxberger,3:18,D,32529,-----,
109,Monday Jul 30,boxscore,SDP,,SFG,L,3,5,12,42-67,5,18.0,Smith,Strahm,,4:01,N,31725,------,
110,Tuesday Jul 31,boxscore,SDP,,SFG,L,2,3,10,42-68,5,18.5,Watson,Maton,Smith,3:05,D,29209,-------,
