Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
135,Friday Aug 31,boxscore,CIN,@,STL,L,5,12,,57-78,5,22.5,Gomber,Bailey,,3:22,N,42365,---,
136,Saturday Sep 1,boxscore,CIN,@,STL,W,4,0,,58-78,5,22.5,Castillo,Poncedeleon,,2:55,N,46368,+,
137,Sunday Sep 2,boxscore,CIN,@,STL,W,6,4,10,59-78,5,22.5,Lorenzen,Norris,Iglesias,3:44,D,45743,++,
138,Monday Sep 3,boxscore,CIN,@,PIT,L,1,5,,59-79,5,22.5,Williams,Harvey,,2:33,D,13843,-,
139,Tuesday Sep 4,boxscore,CIN,@,PIT,L,3,7,,59-80,5,22.5,Musgrove,Reed,,2:39,N,8855,--,
140,Wednesday Sep 5,boxscore,CIN,@,PIT,L,2,3,,59-81,5,23.5,Taillon,Bailey,Vazquez,2:55,N,9560,---,
141,Thursday Sep 6,boxscore,CIN,,SDP,L,2,6,,59-82,5,24.5,Castillo,Castillo,,2:57,N,14303,----,
142,Friday Sep 7,boxscore,CIN,,SDP,W,12,6,,60-82,5,24.0,Lorenzen,Strahm,,2:52,N,14854,+,
143,Saturday Sep 8,boxscore,CIN,,SDP,W,7,2,7,61-82,5,22.5,Harvey,Erlin,,1:44,D,20977,++,
144,Sunday Sep 9,boxscore,CIN,,SDP,L,6,7,,61-83,5,23.0,Stammen,Iglesias,Yates,3:12,D,18424,-,
145,Monday Sep 10,boxscore,CIN,,LAD,W,10,6,,62-83,5,22.0,Hughes,Wood,,3:23,N,12161,+,
146,Tuesday Sep 11,boxscore,CIN,,LAD,W,3,1,,63-83,5,22.0,Castillo,Ryu,Iglesias,2:40,N,14964,++,
147,Wednesday Sep 12,boxscore,CIN,,LAD,L,1,8,,63-84,5,22.0,Ferguson,DeSclafani,,3:10,D,15633,-,
148,Friday Sep 14,boxscore,CIN,@,CHC,L,2,3,,63-85,5,23.5,Maples,Hernandez,De La Rosa,2:58,N,36468,--,
149,Saturday Sep 15,boxscore,CIN,@,CHC,L,0,1,,63-86,5,24.5,Lester,Romano,Cishek,2:39,D,41196,---,
150,Sunday Sep 16,boxscore,CIN,@,CHC,W,2,1,,64-86,5,23.5,Castillo,Quintana,Iglesias,2:43,D,41314,+,
151,Monday Sep 17,boxscore,CIN,@,MIL,L,0,8,,64-87,5,24.5,Miley,DeSclafani,Woodruff,2:41,N,32145,-,
152,Tuesday Sep 18,boxscore,CIN,@,MIL,W,3,1,,65-87,5,24.5,Romano,Anderson,Iglesias,2:54,N,30366,+,
153,Wednesday Sep 19,boxscore,CIN,@,MIL,L,0,7,,65-88,5,24.5,Gonzalez,Harvey,,2:39,N,33443,-,
154,Thursday Sep 20,boxscore,CIN,@,MIA,W,4,2,,66-88,5,24.0,Reed,Brigham,Iglesias,2:41,N,9863,+,
155,Friday Sep 21,boxscore,CIN,@,MIA,L-wo,0,1,10,66-89,5,24.0,Barraclough,Hernandez,,2:36,N,11471,-,
156,Saturday Sep 22,boxscore,CIN,@,MIA,L,1,5,,66-90,5,25.0,Urena,DeSclafani,Steckenrider,2:22,N,12559,--,
157,Sunday Sep 23,boxscore,CIN,@,MIA,L,0,6,,66-91,5,26.0,Richards,Lorenzen,,2:30,D,13595,---,
158,Tuesday Sep 25,boxscore,CIN,,KCR,L,3,4,,66-92,5,25.5,McCarthy,Iglesias,Peralta,2:40,N,13172,----,
159,Wednesday Sep 26,boxscore,CIN,,KCR,L,1,6,,66-93,5,26.5,Fillmyer,Reed,,2:48,N,12549,-----,
160,Friday Sep 28,boxscore,CIN,,PIT,L,4,8,,66-94,5,28.0,Brault,DeSclafani,,3:36,N,19689,------,
161,Saturday Sep 29,boxscore,CIN,,PIT,W,3,0,,67-94,5,27.0,Lorenzen,Taillon,Iglesias,2:17,D,42630,+,
162,Sunday Sep 30,boxscore,CIN,,PIT,L,5,6,10,67-95,5,28.0,Feliz,Stephens,Vazquez,3:07,D,25091,-,
