Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
46,Sunday May 20,boxscore,PIT,,SDP,L,5,8,,26-20,2,1.5,Yates,Vazquez,Hand,3:15,D,17783,---,
47,Tuesday May 22,boxscore,PIT,@,CIN,L,2,7,,26-21,3,3.0,Harvey,Taillon,,2:49,N,16144,----,
48,Wednesday May 23,boxscore,PIT,@,CIN,W,5,4,12,27-21,2,3.0,Brault,Floro,Crick,4:21,N,18659,+,
49,Thursday May 24,boxscore,PIT,@,CIN,L,4,5,,27-22,2,3.0,Castillo,Nova,Hughes,2:50,D,14853,-,
50,Friday May 25,boxscore,PIT,,STL,W,8,1,,28-22,2,3.0,Musgrove,Gant,,2:37,N,22629,+,
51,Saturday May 26,boxscore,PIT,,STL,L,1,4,,28-23,2,4.0,Flaherty,Williams,Norris,2:52,D,22133,-,
52,Sunday May 27,boxscore,PIT,,STL,L,4,6,,28-24,4,5.0,Tuivailala,Feliz,Norris,2:58,D,19608,--,
53,Monday May 28,boxscore,PIT,,CHC,L,0,7,,28-25,4,6.0,Montgomery,Kuhl,,2:53,D,19382,---,
54,Tuesday May 29,boxscore,PIT,,CHC,L,6,8,,28-26,4,6.0,Lester,Santana,Morrow,3:03,N,11475,----,
55,Wednesday May 30,boxscore,PIT,,CHC,W,2,1,,29-26,4,6.0,Musgrove,Hendricks,Vazquez,2:50,N,14126,+,
56,Thursday May 31,boxscore,PIT,@,STL,L-wo,8,10,,29-27,4,6.5,Mayers,Vazquez,,3:43,N,40832,-,
57,Friday Jun 1,boxscore,PIT,@,STL,W,4,0,,30-27,4,5.5,Taillon,Mikolas,,2:46,N,47135,+,
58,Saturday Jun 2,boxscore,PIT,@,STL,L-wo,2,3,,30-28,4,6.5,Norris,Rodriguez,,2:48,D,44492,-,
59,Sunday Jun 3,boxscore,PIT,@,STL,L,0,5,,30-29,4,6.5,Wacha,Kingham,,2:25,D,44432,--,
60,Tuesday Jun 5,boxscore,PIT,,LAD,L,0,5,,30-30,4,6.5,Stripling,Musgrove,,3:01,N,12879,---,
61,Wednesday Jun 6,boxscore,PIT,,LAD,W,11,9,,31-30,4,5.5,Brault,Hudson,Vazquez,3:48,N,14327,+,
62,Thursday Jun 7,boxscore,PIT,,LAD,L,7,8,,31-31,4,6.0,Baez,Taillon,Jansen,3:37,D,19713,-,
63,Friday Jun 8,boxscore,PIT,@,CHC,L,1,3,,31-32,4,7.0,Montgomery,Kuhl,Strop,3:00,D,40097,--,
64,Saturday Jun 9,boxscore,PIT,@,CHC,L,0,2,,31-33,4,8.0,Lester,Kingham,Cishek,2:32,D,41045,---,
65,Sunday Jun 10,boxscore,PIT,@,CHC,W,7,1,,32-33,4,7.0,Nova,Hendricks,,3:22,D,40735,+,
66,Monday Jun 11,boxscore,PIT,@,ARI,L,5,9,,32-34,4,7.5,Bradley,Crick,,3:07,N,20927,-,
67,Tuesday Jun 12,boxscore,PIT,@,ARI,L,8,13,,32-35,4,8.0,Salas,Williams,,3:56,N,22488,--,
68,Wednesday Jun 13,boxscore,PIT,@,ARI,W,5,4,,33-35,4,8.0,Taillon,Greinke,Vazquez,3:07,D,32803,+,
69,Friday Jun 15,boxscore,PIT,,CIN,W,3,2,,34-35,4,8.0,Kuhl,Harvey,Vazquez,2:53,N,23007,++,
70,Saturday Jun 16,boxscore,PIT,,CIN,W,6,2,,35-35,4,7.0,Nova,Castillo,,2:44,D,27479,+++,
71,Sunday Jun 17,boxscore,PIT,,CIN,L,6,8,,35-36,4,7.0,DeSclafani,Musgrove,Iglesias,3:15,D,23042,-,
72,Monday Jun 18,boxscore,PIT,,MIL,W,1,0,,36-36,4,6.0,Williams,Chacin,Vazquez,2:32,N,10672,+,
73,Tuesday Jun 19,boxscore,PIT,,MIL,L,2,3,,36-37,4,7.0,Peralta,Taillon,Knebel,3:17,N,14152,-,
74,Thursday Jun 21,boxscore,PIT,,ARI,L,3,9,,36-38,4,8.0,Godley,Kuhl,,3:11,N,20554,--,
75,Friday Jun 22,boxscore,PIT,,ARI,L,1,2,13,36-39,4,9.0,Chafin,Glasnow,McFarland,3:51,N,24843,---,
76,Saturday Jun 23,boxscore,PIT,,ARI,L,2,7,,36-40,4,9.0,Greinke,Musgrove,,2:52,D,21121,----,
77,Sunday Jun 24,boxscore,PIT,,ARI,L,0,3,,36-41,4,9.0,Buchholz,Williams,Boxberger,2:32,D,19207,-----,
78,Monday Jun 25,boxscore,PIT,@,NYM,W,6,4,,37-41,4,8.5,Taillon,Lugo,Vazquez,3:27,N,22135,+,
79,Tuesday Jun 26,boxscore,PIT,@,NYM,L-wo,3,4,10,37-42,4,9.5,Peterson,Brault,,3:20,N,24501,-,
80,Wednesday Jun 27,boxscore,PIT,@,NYM,W,5,3,,38-42,4,8.5,Vazquez,Familia,,3:03,N,24506,+,
81,Friday Jun 29,boxscore,PIT,@,SDP,W,6,3,,39-42,4,9.0,Musgrove,Lauer,Vazquez,3:02,N,27083,++,
82,Saturday Jun 30,boxscore,PIT,@,SDP,L,3,4,,39-43,4,9.0,Lucchesi,Williams,Hand,2:48,N,32418,-,
83,Sunday Jul 1,boxscore,PIT,@,SDP,W,7,5,,40-43,4,8.0,Crick,Ross,Vazquez,3:30,D,32099,+,
84,Monday Jul 2,boxscore,PIT,@,LAD,L,1,17,,40-44,4,9.0,Wood,Kingham,Ferguson,3:20,N,45207,-,
85,Tuesday Jul 3,boxscore,PIT,@,LAD,L,3,8,,40-45,4,10.0,Kershaw,Nova,,2:57,N,48819,--,
86,Wednesday Jul 4,boxscore,PIT,@,LAD,L,4,6,,40-46,4,11.0,Hill,Holmes,Jansen,3:23,N,53139,---,
87,Friday Jul 6,boxscore,PIT,,PHI,L,5,17,,40-47,4,12.5,Ramos,Williams,,4:30,N,24846,----,
88,Saturday Jul 7,boxscore,PIT,,PHI,L,2,3,,40-48,4,12.5,Arrieta,Taillon,Arano,2:48,D,28150,-----,
89,Sunday Jul 8,boxscore,PIT,,PHI,W,4,1,,41-48,4,12.5,Kingham,Anderson,Vazquez,2:42,D,19542,+,
90,Monday Jul 9,boxscore,PIT,,WSN,W,6,3,,42-48,4,11.5,Nova,Rodriguez,Vazquez,2:49,N,14075,++,
91,Tuesday Jul 10,boxscore,PIT,,WSN,L,1,5,,42-49,4,12.5,Hellickson,Musgrove,,3:21,N,17103,-,
92,Wednesday Jul 11,boxscore,PIT,,WSN,W,2,0,,43-49,4,11.5,Williams,Gonzalez,Vazquez,2:34,D,21083,+,
93,Thursday Jul 12,boxscore,PIT,,MIL,W,6,3,,44-49,4,10.5,Taillon,Miley,Vazquez,3:00,N,17858,++,
94,Friday Jul 13,boxscore,PIT,,MIL,W,7,3,,45-49,4,9.5,Kingham,Guerra,Crick,2:48,N,21431,+++,
95,Saturday Jul 14 (1),boxscore,PIT,,MIL,W,2,1,,46-49,4,9.0,Rodriguez,Anderson,Vazquez,3:03,D,,++++,
96,Saturday Jul 14 (2),boxscore,PIT,,MIL,W,6,2,,47-49,4,9.0,Holmes,Suter,Vazquez,2:58,D,24474,+++++,
97,Sunday Jul 15,boxscore,PIT,,MIL,W-wo,7,6,10,48-49,4,9.0,Anderson,Jennings,,3:25,D,17583,++++++,
98,Friday Jul 20,boxscore,PIT,@,CIN,W,12,1,,49-49,4,8.5,Taillon,Mahle,,3:27,N,20726,+++++++,
99,Saturday Jul 21,boxscore,PIT,@,CIN,W,6,2,,50-49,4,8.0,Kingham,DeSclafani,,2:41,N,23244,++++++++,
100,Sunday Jul 22,boxscore,PIT,@,CIN,W,9,2,,51-49,3,8.0,Nova,Harvey,,2:46,D,23615,+++++++++,
101,Monday Jul 23,boxscore,PIT,@,CLE,W,7,0,6,52-49,3,7.0,Williams,Kluber,,1:47,N,24925,++++++++++,
102,Tuesday Jul 24,boxscore,PIT,@,CLE,W,9,4,,53-49,3,6.0,Musgrove,Bieber,,2:55,N,26414,+++++++++++,
103,Wednesday Jul 25,boxscore,PIT,@,CLE,L,0,4,,53-50,3,7.0,Bauer,Taillon,Hand,2:39,D,31682,-,
104,Thursday Jul 26,boxscore,PIT,,NYM,L,6,12,,53-51,3,8.0,Matz,Kingham,,3:05,N,21981,--,
105,Friday Jul 27,boxscore,PIT,,NYM,W-wo,5,4,,54-51,3,7.0,Vazquez,Peterson,,3:17,N,26356,+,
106,Saturday Jul 28,boxscore,PIT,,NYM,W,5,0,,55-51,3,6.0,Williams,deGrom,,2:41,N,35900,++,
107,Sunday Jul 29,boxscore,PIT,,NYM,L,0,1,,55-52,3,7.0,Wheeler,Musgrove,Swarzak,2:44,D,23749,-,
108,Tuesday Jul 31,boxscore,PIT,,CHC,W,5,4,,56-52,3,6.0,Taillon,Lester,Vazquez,2:38,N,18972,+,
109,Wednesday Aug 1,boxscore,PIT,,CHC,L,2,9,,56-53,3,7.0,Hamels,Kingham,,3:31,N,18600,-,
110,Friday Aug 3,boxscore,PIT,,STL,W,7,6,,57-53,3,6.5,Crick,Hicks,Vazquez,3:34,N,26773,+,
111,Saturday Aug 4,boxscore,PIT,,STL,L,4,8,,57-54,3,7.5,Hudson,McRae,,3:21,N,32473,-,
112,Sunday Aug 5,boxscore,PIT,,STL,L,1,2,,57-55,4,7.5,Flaherty,Williams,Norris,2:58,D,19376,--,
113,Monday Aug 6,boxscore,PIT,@,COL,L,0,2,,57-56,4,8.5,Freeland,Musgrove,Davis,2:33,N,34471,---,
114,Tuesday Aug 7,boxscore,PIT,@,COL,W,10,2,,58-56,4,8.5,Taillon,Bettis,,2:34,N,31649,+,
115,Wednesday Aug 8,boxscore,PIT,@,COL,W,4,3,,59-56,4,7.5,Archer,Marquez,Vazquez,3:22,D,35702,++,
116,Thursday Aug 9,boxscore,PIT,@,SFG,W,10,5,,60-56,4,7.0,Nova,Suarez,,3:00,N,40035,+++,
117,Friday Aug 10,boxscore,PIT,@,SFG,L,10,13,,60-57,4,8.0,Holland,Holmes,,3:44,N,41762,-,
118,Saturday Aug 11,boxscore,PIT,@,SFG,W,4,0,,61-57,4,7.0,Williams,Blach,,2:18,N,41209,+,
119,Sunday Aug 12,boxscore,PIT,@,SFG,L,3,4,,61-58,4,8.0,Rodriguez,Musgrove,Smith,2:40,D,41980,-,
120,Tuesday Aug 14,boxscore,PIT,@,MIN,L,2,5,,61-59,4,8.0,Odorizzi,Taillon,Hildenberger,2:45,N,28515,--,
121,Wednesday Aug 15,boxscore,PIT,@,MIN,L,4,6,,61-60,4,9.0,Moya,Santana,Hildenberger,3:18,D,26191,---,
122,Thursday Aug 16,boxscore,PIT,,CHC,L,0,1,,61-61,4,10.0,Lester,Nova,Strop,2:48,N,21783,----,
123,Friday Aug 17,boxscore,PIT,,CHC,L,0,1,,61-62,4,11.0,Hamels,Williams,Chavez,2:53,N,24298,-----,
124,Saturday Aug 18,boxscore,PIT,,CHC,W,3,1,,62-62,4,10.0,Musgrove,Chatwood,Vazquez,2:40,N,35100,+,
125,Sunday Aug 19,boxscore,PIT,,CHC,W-wo,2,1,11,63-62,4,9.0,Rodriguez,Kintzler,,3:41,D,24283,++,
126,Monday Aug 20,boxscore,PIT,,ATL,L,0,1,,63-63,4,9.5,Wilson,Archer,Winkler,3:10,N,16445,-,
127,Tuesday Aug 21,boxscore,PIT,,ATL,L,1,6,,63-64,4,9.5,Gausman,Nova,,2:36,N,13280,--,
128,Wednesday Aug 22,boxscore,PIT,,ATL,L,1,2,,63-65,4,10.5,Teheran,Crick,Venters,2:36,N,14249,---,
129,Friday Aug 24,boxscore,PIT,@,MIL,L-wo,6,7,15,63-66,4,12.0,Lyles,Holmes,,5:36,N,32694,----,
130,Saturday Aug 25,boxscore,PIT,@,MIL,W,9,1,,64-66,4,12.0,Taillon,Chacin,,3:01,N,40622,+,
131,Sunday Aug 26,boxscore,PIT,@,MIL,L,4,7,,64-67,4,13.0,Anderson,Archer,Jeffress,2:59,D,39607,-,
132,Tuesday Aug 28,boxscore,PIT,@,STL,L,2,5,,64-68,4,14.5,Flaherty,Nova,Norris,2:51,N,35258,--,
133,Wednesday Aug 29,boxscore,PIT,@,STL,W,2,0,,65-68,4,13.5,Williams,Mikolas,Vazquez,3:12,N,33448,+,
134,Thursday Aug 30,boxscore,PIT,@,STL,L,0,5,,65-69,4,14.5,Gant,Musgrove,,2:53,N,38561,-,
