Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
69,Tuesday Jun 19 (1),boxscore,CHC,,LAD,L,3,4,,40-29,2,0.5,Paredes,Wilson,Jansen,3:46,D,39273,--,
70,Tuesday Jun 19 (2),boxscore,CHC,,LAD,W-wo,2,1,10,41-29,2,0.5,Zastryzny,Stewart,,3:19,N,40409,+,
71,Wednesday Jun 20,boxscore,CHC,,LAD,W,4,0,,42-29,1,Tied,Lester,Stripling,,2:46,D,41199,++,
72,Thursday Jun 21,boxscore,CHC,@,CIN,L,2,6,,42-30,2,1.0,Harvey,Hendricks,Hughes,3:07,N,19581,-,
73,Friday Jun 22,boxscore,CHC,@,CIN,L,3,6,,42-31,2,2.0,Castillo,Quintana,Iglesias,2:39,N,25885,--,
74,Saturday Jun 23,boxscore,CHC,@,CIN,L,2,11,,42-32,2,2.0,DeSclafani,Farrell,,2:58,D,36818,---,
75,Sunday Jun 24,boxscore,CHC,@,CIN,L,6,8,,42-33,2,2.0,Stephens,Strop,Iglesias,2:44,D,30508,----,
76,Monday Jun 25,boxscore,CHC,@,LAD,L,1,2,,42-34,2,2.5,Maeda,Underwood,Jansen,2:32,N,41750,-----,
77,Tuesday Jun 26,boxscore,CHC,@,LAD,W,9,4,,43-34,2,2.5,Lester,Garcia,,3:26,N,53904,+,
78,Wednesday Jun 27,boxscore,CHC,@,LAD,L,5,7,,43-35,2,2.5,Wood,Hendricks,Jansen,3:08,N,42121,-,
79,Thursday Jun 28,boxscore,CHC,@,LAD,W,11,5,,44-35,2,2.5,Cishek,Buehler,,3:03,D,52187,+,
80,Friday Jun 29,boxscore,CHC,,MIN,W,10,6,,45-35,2,2.5,Montgomery,Berrios,Morrow,3:27,D,41492,++,
81,Saturday Jun 30,boxscore,CHC,,MIN,W,14,9,,46-35,2,1.5,Wilson,Hildenberger,,3:44,D,40950,+++,
82,Sunday Jul 1,boxscore,CHC,,MIN,W,11,10,,47-35,2,0.5,Lester,Lynn,Morrow,3:43,D,40051,++++,
83,Tuesday Jul 3,boxscore,CHC,,DET,W,5,3,,48-35,2,1.0,Wilson,Stumpf,Strop,2:57,D,38424,+++++,
84,Wednesday Jul 4,boxscore,CHC,,DET,W,5,2,,49-35,2,1.0,Quintana,Liriano,Morrow,3:04,D,40510,++++++,
85,Friday Jul 6,boxscore,CHC,,CIN,L,2,3,,49-36,2,2.5,Mahle,Montgomery,Iglesias,3:09,D,41434,-,
86,Saturday Jul 7,boxscore,CHC,,CIN,W,8,7,,50-36,2,1.5,Rosario,Hughes,Morrow,3:15,D,41538,+,
87,Sunday Jul 8,boxscore,CHC,,CIN,W-wo,6,5,10,51-36,2,1.5,Farrell,Stephens,,3:32,D,38655,++,
88,Monday Jul 9,boxscore,CHC,@,SFG,L-wo,1,2,11,51-37,2,1.5,Blach,Cishek,,3:09,N,38024,-,
89,Tuesday Jul 10,boxscore,CHC,@,SFG,W,2,0,,52-37,2,1.5,Quintana,Holland,Cishek,2:43,N,39113,+,
90,Wednesday Jul 11,boxscore,CHC,@,SFG,L-wo,4,5,13,52-38,2,1.5,Rodriguez,Norwood,,4:30,D,41099,-,
91,Friday Jul 13,boxscore,CHC,@,SDP,W,5,4,10,53-38,1,Tied,Strop,Cimber,Morrow,3:29,N,38988,+,
92,Saturday Jul 14,boxscore,CHC,@,SDP,W,11,6,,54-38,1,up 1.5,Hendricks,Perdomo,,3:13,N,38837,++,
93,Sunday Jul 15,boxscore,CHC,@,SDP,W,7,4,,55-38,1,up 2.5,Lester,Lauer,Morrow,3:24,D,37672,+++,
94,Thursday Jul 19,boxscore,CHC,,STL,W,9,6,,56-38,1,up 3.0,Duensing,Martinez,Strop,3:29,N,41406,++++,
95,Friday Jul 20,boxscore,CHC,,STL,L,5,18,,56-39,1,up 3.0,Flaherty,Lester,,3:54,D,41077,-,
96,Saturday Jul 21 (1),boxscore,CHC,,STL,W,7,2,,57-39,1,up 2.5,Chatwood,Weaver,,3:13,D,41004,+,
97,Saturday Jul 21 (2),boxscore,CHC,,STL,L,3,6,,57-40,1,up 2.5,Tuivailala,Wilson,Norris,3:38,N,41244,-,
98,Sunday Jul 22,boxscore,CHC,,STL,W,7,2,,58-40,1,up 3.5,Quintana,Mayers,,3:05,D,39737,+,
99,Monday Jul 23,boxscore,CHC,,ARI,L,1,7,,58-41,1,up 2.5,Corbin,Farrell,,2:55,N,40859,-,
100,Tuesday Jul 24,boxscore,CHC,,ARI,L,1,5,,58-42,1,up 1.5,Buchholz,Hendricks,,3:13,N,40869,--,
101,Wednesday Jul 25,boxscore,CHC,,ARI,W,2,1,,59-42,1,up 2.5,Edwards,McFarland,Strop,2:39,D,35548,+,
102,Thursday Jul 26,boxscore,CHC,,ARI,W-wo,7,6,,60-42,1,up 2.5,Butler,Boxberger,,3:22,D,38979,++,
103,Friday Jul 27,boxscore,CHC,@,STL,L,2,5,,60-43,1,up 1.5,Weaver,Montgomery,Norris,2:48,N,47169,-,
104,Saturday Jul 28,boxscore,CHC,@,STL,L,2,6,,60-44,1,up 0.5,Mikolas,Quintana,,2:41,D,47514,--,
105,Sunday Jul 29,boxscore,CHC,@,STL,W,5,2,,61-44,1,up 1.5,Hendricks,Gant,Strop,2:53,N,45553,+,
106,Tuesday Jul 31,boxscore,CHC,@,PIT,L,4,5,,61-45,1,Tied,Taillon,Lester,Vazquez,2:38,N,18972,-,
107,Wednesday Aug 1,boxscore,CHC,@,PIT,W,9,2,,62-45,1,up 1.0,Hamels,Kingham,,3:31,N,18600,+,
108,Thursday Aug 2,boxscore,CHC,,SDP,L,1,6,,62-46,1,up 1.0,Erlin,Chavez,,2:57,N,40714,-,
109,Friday Aug 3,boxscore,CHC,,SDP,W,5,4,,63-46,1,up 1.0,Quintana,Ross,Strop,3:06,D,40894,+,
110,Saturday Aug 4,boxscore,CHC,,SDP,W,5,4,,64-46,1,up 1.0,Hendricks,Lockett,Strop,2:38,D,40855,++,
111,Sunday Aug 5,boxscore,CHC,,SDP,L,6,10,,64-47,1,up 1.0,Stammen,Edwards,,3:29,D,41136,-,
112,Monday Aug 6,boxscore,CHC,@,KCR,W,3,1,,65-47,1,up 1.5,Hamels,McCarthy,Strop,2:52,N,32339,+,
113,Tuesday Aug 7,boxscore,CHC,@,KCR,W,5,0,,66-47,1,up 2.5,Montgomery,Keller,,2:49,N,27883,++,
114,Wednesday Aug 8,boxscore,CHC,@,KCR,L,0,9,,66-48,1,up 1.5,Fillmyer,Quintana,,2:31,N,24294,-,
115,Friday Aug 10,boxscore,CHC,,WSN,W,3,2,,67-48,1,up 3.0,Cishek,Solis,Strop,3:10,D,41531,+,
116,Saturday Aug 11,boxscore,CHC,,WSN,L,4,9,,67-49,1,up 2.0,Roark,Lester,,3:11,D,41320,-,
117,Sunday Aug 12,boxscore,CHC,,WSN,W-wo,4,3,,68-49,1,up 3.0,Wilson,Madson,,2:56,N,36490,+,
118,Tuesday Aug 14,boxscore,CHC,,MIL,L,0,7,,68-50,1,up 2.0,Chacin,Quintana,,2:42,D,40441,-,
119,Wednesday Aug 15,boxscore,CHC,,MIL,W,8,4,,69-50,1,up 3.0,Hendricks,Guerra,,3:12,D,39619,+,
120,Thursday Aug 16,boxscore,CHC,@,PIT,W,1,0,,70-50,1,up 3.5,Lester,Nova,Strop,2:48,N,21783,++,
121,Friday Aug 17,boxscore,CHC,@,PIT,W,1,0,,71-50,1,up 4.5,Hamels,Williams,Chavez,2:53,N,24298,+++,
122,Saturday Aug 18,boxscore,CHC,@,PIT,L,1,3,,71-51,1,up 4.0,Musgrove,Chatwood,Vazquez,2:40,N,35100,-,
