Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
46,Tuesday May 22,boxscore,TBR,,BOS,L,2,4,,22-24,3,10.0,Sale,Faria,Kimbrel,2:55,N,10642,--,
47,Wednesday May 23,boxscore,TBR,,BOS,L,1,4,,22-25,3,11.0,Kelly,Colome,Kimbrel,3:10,N,10194,---,
48,Thursday May 24,boxscore,TBR,,BOS,W,6,3,,23-25,3,10.0,Snell,Porcello,Colome,2:58,N,12468,+,
49,Friday May 25,boxscore,TBR,,BAL,L,0,2,,23-26,3,11.0,Hess,Romo,Brach,2:47,N,11354,-,
50,Saturday May 26,boxscore,TBR,,BAL,W,5,1,,24-26,3,11.0,Banda,Cashner,,2:28,D,14744,+,
51,Sunday May 27,boxscore,TBR,,BAL,W,8,3,,25-26,3,10.0,Nuno,Gausman,Pruitt,3:10,D,13311,++,
52,Monday May 28,boxscore,TBR,@,OAK,W,1,0,13,26-26,3,10.0,Stanek,Hatcher,Venters,3:55,D,10881,+++,
53,Tuesday May 29,boxscore,TBR,@,OAK,W,4,3,,27-26,3,10.0,Snell,Gossett,Romo,2:55,N,7521,++++,
54,Wednesday May 30,boxscore,TBR,@,OAK,W,6,0,,28-26,3,10.0,Eovaldi,Manaea,,2:50,N,6705,+++++,
55,Thursday May 31,boxscore,TBR,@,OAK,L,3,7,,28-27,3,10.0,Mengden,Stanek,Treinen,2:37,D,12070,-,
56,Friday Jun 1,boxscore,TBR,@,SEA,L-wo,3,4,13,28-28,3,10.0,Elias,Andriese,,4:16,N,22636,--,
57,Saturday Jun 2,boxscore,TBR,@,SEA,L,1,3,,28-29,3,11.0,Gonzales,Archer,Diaz,2:57,N,28599,---,
58,Sunday Jun 3,boxscore,TBR,@,SEA,L,1,2,,28-30,3,12.0,Hernandez,Alvarado,Diaz,2:40,D,26567,----,
59,Tuesday Jun 5,boxscore,TBR,@,WSN,L,2,4,,28-31,3,13.0,Scherzer,Eovaldi,Doolittle,2:16,N,32165,-----,
60,Wednesday Jun 6,boxscore,TBR,@,WSN,L,2,11,,28-32,3,14.0,Roark,Venters,,2:50,D,33106,------,
61,Thursday Jun 7,boxscore,TBR,,SEA,L,4,5,,28-33,3,14.0,Leake,Pruitt,,2:43,N,10342,-------,
62,Friday Jun 8,boxscore,TBR,,SEA,L,3,4,,28-34,3,14.0,Gonzales,Font,Diaz,2:50,N,12435,--------,
63,Saturday Jun 9,boxscore,TBR,,SEA,W,7,3,,29-34,3,14.0,Snell,Hernandez,Roe,2:52,D,12258,+,
64,Sunday Jun 10,boxscore,TBR,,SEA,L,4,5,,29-35,4,14.0,Paxton,Alvarado,Diaz,2:50,D,10512,-,
65,Monday Jun 11,boxscore,TBR,,TOR,W,8,4,,30-35,3,14.0,Yarbrough,Gaviglio,,2:34,N,10769,+,
66,Tuesday Jun 12,boxscore,TBR,,TOR,W,4,1,,31-35,3,14.0,Pruitt,Garcia,Romo,2:41,N,11162,++,
67,Wednesday Jun 13,boxscore,TBR,,TOR,W-wo,1,0,,32-35,3,14.0,Castillo,Tepera,,3:00,D,10847,+++,
68,Thursday Jun 14,boxscore,TBR,@,NYY,L,3,4,,32-36,3,15.0,German,Snell,Chapman,2:49,N,45066,-,
69,Friday Jun 15,boxscore,TBR,@,NYY,L,0,5,,32-37,3,15.0,Loaisiga,Eovaldi,,2:44,N,45112,--,
70,Saturday Jun 16,boxscore,TBR,@,NYY,L,1,4,,32-38,3,15.5,Severino,Yarbrough,Chapman,2:47,D,46249,---,
71,Sunday Jun 17,boxscore,TBR,@,NYY,W,3,1,,33-38,3,15.0,Roe,Sabathia,Romo,2:45,D,46400,+,
72,Monday Jun 18,boxscore,TBR,@,HOU,L-wo,4,5,,33-39,4,15.5,McHugh,Romo,,2:57,N,34151,-,
73,Tuesday Jun 19,boxscore,TBR,@,HOU,W,2,1,,34-39,3,15.5,Snell,Rondon,Romo,3:19,N,37414,+,
